LineID,OrderID,ProductID,CustomerID,OrderDate,OrderPriority,OrderQuantity,Sales,Discount,ShipMode,Profit,UnitPrice,ShippingCost
3462,50466,801720,15814455,2012-06-28,Critical,32,6892.07000,0.05,Express Air,2754.16,223.98,15.01
3755,24743,542007,103235308,2012-06-28,Low,47,9633.59000,0.06,Delivery Truck,176.67,216.60,64.20
3756,24743,949076,103235308,2012-06-28,Low,26,3758.77000,0.00,Regular Air,753.61,140.81,24.49
4210,29191,839366,18837338,2012-06-28,Medium,26,7201.89000,0.09,Delivery Truck,-650.11,296.18,54.12
456,48067,1029214,77418915,2012-06-29,Low,31,3229.66000,0.05,Express Air,695.06,125.99,3.00
1372,28387,695818,20002172,2012-06-29,Not Specified,37,3212.97000,0.03,Regular Air,1125.42,83.93,19.99
1947,4416,351447,26995184,2012-06-29,Low,46,7441.29000,0.10,Regular Air,2665.40,165.98,19.99
4195,26272,949076,102100618,2012-06-29,Low,6,905.94000,0.04,Express Air,-4.19,140.81,24.49
5466,48067,538394,77418915,2012-06-29,Low,24,4010.93750,0.00,Express Air,630.70,195.99,8.99
5494,23685,218863,34495598,2012-06-29,Not Specified,46,7928.56200,0.08,Regular Air,2229.48,205.99,5.00
6426,52324,251563,19762901,2012-06-29,Not Specified,4,757.11000,0.07,Delivery Truck,-224.35,180.98,30.00
7490,28387,253064,20002172,2012-06-29,Not Specified,13,292.95000,0.06,Regular Air,60.36,22.84,5.47
7995,17414,690859,22824642,2012-06-29,High,39,3755.43000,0.07,Regular Air,448.07,99.99,19.99
7996,17414,103518,22824642,2012-06-29,High,32,347.93000,0.10,Regular Air,34.29,11.34,5.01
955,17826,642251,16907084,2012-06-30,High,18,78.93000,0.04,Regular Air,-88.61,3.89,7.01
2590,46912,507264,67755932,2012-06-30,Low,5,294.00000,0.00,Regular Air,181.53,54.74,14.83
7967,40801,307544,89257969,2012-07-01,Not Specified,20,129.16000,0.07,Regular Air,-56.15,6.48,6.22
538,23297,114359,67539279,2012-07-02,Critical,20,498.68000,0.06,Regular Air,79.52,25.98,5.37
715,4096,428893,77243589,2012-07-02,Not Specified,21,128.28000,0.04,Regular Air,53.58,6.30,0.50
2146,23297,149455,67539279,2012-07-02,Critical,34,5208.78000,0.05,Regular Air,1547.78,155.06,7.07
2942,55526,1003701,86531956,2012-07-02,High,23,445.17000,0.02,Regular Air,38.11,18.97,9.03
3026,4103,152427,76068895,2012-07-02,Low,3,42.50000,0.07,Regular Air,-28.43,11.66,8.99
5860,55938,1064589,104577129,2012-07-02,Not Specified,18,1769.90000,0.05,Express Air,-468.89,95.99,35.00
6532,37313,802024,107565533,2012-07-02,Not Specified,44,3304.38000,0.00,Regular Air,-634.49,70.71,37.58
7800,37313,781122,107565533,2012-07-02,Not Specified,17,908.41200,0.07,Express Air,-71.19,65.99,8.99
8036,55938,229862,52736224,2012-07-02,Not Specified,42,802.46000,0.08,Express Air,192.88,19.98,5.97
420,29761,114359,74757853,2012-07-03,Medium,42,1085.40000,0.02,Regular Air,262.32,25.98,5.37
421,29761,444231,74757853,2012-07-03,Medium,48,1463.10500,0.06,Regular Air,446.99,35.99,1.25
908,50914,382992,10181449,2012-07-03,Critical,49,8551.54400,0.03,Regular Air,2763.13,195.99,8.99
1190,21509,399302,32797971,2012-07-03,High,13,47.93000,0.04,Regular Air,15.82,3.69,0.50
1270,43555,154089,70050666,2012-07-03,Medium,34,43.54000,0.00,Regular Air,-17.48,1.26,0.70
2060,29761,845978,74757853,2012-07-03,Medium,19,123.67000,0.03,Regular Air,-34.17,6.24,5.22
642,51747,1015676,96421847,2012-07-05,Medium,3,12.11000,0.02,Regular Air,-0.98,3.69,0.50
944,46726,260010,45307458,2012-07-05,Not Specified,46,325.97000,0.02,Regular Air,-255.22,6.84,8.37
5748,46726,249175,45307458,2012-07-05,Not Specified,10,49.65000,0.02,Regular Air,8.27,4.55,1.49
2946,4741,447798,14871276,2012-07-06,Not Specified,40,342.97000,0.09,Regular Air,-131.63,8.75,8.54
1630,30436,642251,50890784,2012-07-07,Low,30,121.19000,0.09,Express Air,-152.13,3.89,7.01
2064,41120,532104,12671287,2012-07-07,Low,13,43.37000,0.02,Regular Air,9.53,3.08,0.99
4949,32835,878513,60200887,2012-07-07,Medium,15,572.43250,0.05,Regular Air,-19.44,45.99,4.99
5447,41120,703917,12671287,2012-07-07,Low,35,870.75000,0.09,Regular Air,100.50,26.64,5.30
4299,13923,266000,23169608,2012-07-08,High,28,4332.30000,0.08,Delivery Truck,2066.12,200.97,15.59
4300,13923,242307,23169608,2012-07-08,High,39,220.09000,0.04,Regular Air,-1795.74,4.48,49.00
6038,13923,299699,23169608,2012-07-08,High,27,6152.80000,0.04,Delivery Truck,554.55,225.02,28.66
7454,48577,886377,35080446,2012-07-08,Medium,6,201.83000,0.02,Regular Air,34.98,30.98,5.09
7506,13923,209703,23169608,2012-07-08,High,49,1220.23000,0.00,Regular Air,172.62,22.84,11.54
458,2209,1029214,61746358,2012-07-09,High,13,1265.49700,0.10,Regular Air,-161.12,125.99,3.00
1888,24450,285119,38344188,2012-07-09,Critical,41,392.61000,0.08,Express Air,-100.15,9.48,7.29
3370,58368,332624,97244956,2012-07-09,High,4,14.23000,0.00,Regular Air,-4.43,2.08,5.33
3371,58368,835973,97244956,2012-07-09,High,5,325.43000,0.09,Express Air,-76.11,64.98,6.88
3738,2209,318701,61746358,2012-07-09,High,27,9418.73000,0.00,Delivery Truck,2245.24,320.98,58.95
3741,2209,269026,61746358,2012-07-09,High,42,174.59000,0.08,Regular Air,25.88,4.28,0.94
4719,28165,672241,103116846,2012-07-09,Not Specified,2,24.96000,0.05,Regular Air,-12.80,10.91,2.99
5168,52706,209835,34003222,2012-07-09,Low,34,1041.66000,0.02,Express Air,480.53,28.53,1.49
5288,24450,607882,38344188,2012-07-09,Critical,37,443.35000,0.02,Regular Air,-21.73,11.97,4.98
6956,24450,337774,38344188,2012-07-09,Critical,4,30.85000,0.03,Regular Air,-12.88,5.98,5.79
7093,2209,1010521,61746358,2012-07-09,High,1,5.68000,0.02,Regular Air,-1.82,4.76,0.88
7766,25569,50374,10756558,2012-07-09,High,27,311.21000,0.09,Regular Air,-14.03,12.28,6.47
7786,44486,672421,42985416,2012-07-09,Critical,36,198.10000,0.09,Regular Air,-66.93,5.78,4.96
7842,58368,265285,97244956,2012-07-09,High,39,272.07000,0.02,Regular Air,-206.46,6.48,9.54
1150,30403,69354,52327242,2012-07-10,High,41,305.01000,0.05,Express Air,-160.82,7.30,7.72
1901,17797,762722,40615970,2012-07-10,Low,10,1077.28000,0.00,Delivery Truck,-486.12,100.98,57.38
1902,17797,697651,40615970,2012-07-10,Low,16,61.52000,0.02,Regular Air,-8.89,3.69,2.50
2501,30403,711463,52327242,2012-07-10,High,24,3583.52000,0.09,Regular Air,221.71,161.55,19.99
4838,34822,687259,98760164,2012-07-10,Not Specified,23,990.50000,0.04,Regular Air,323.73,43.98,1.99
5713,45767,203328,10406639,2012-07-10,High,49,841.51000,0.05,Express Air,20.86,16.91,6.25
7369,53600,352478,70709692,2012-07-10,Medium,8,55.59000,0.03,Express Air,-17.95,5.18,5.74
880,14016,491105,90386354,2012-07-11,Low,9,1137.62000,0.05,Delivery Truck,-284.68,124.49,51.94
2198,29985,515586,88328172,2012-07-11,Critical,2,24.51000,0.06,Regular Air,-18.26,8.04,8.94
2734,1793,487738,65028410,2012-07-11,Not Specified,36,233.43000,0.03,Regular Air,-71.90,6.28,5.36
5514,29985,1057069,51054401,2012-07-11,Critical,22,196.75000,0.03,Express Air,0.13,7.96,4.95
6034,28228,954683,85418259,2012-07-11,Not Specified,5,346.23000,0.00,Regular Air,8.46,60.98,19.99
7462,36833,570116,69252035,2012-07-11,Low,25,184.32000,0.00,Regular Air,-73.33,6.68,7.30
260,17735,456509,100099945,2012-07-12,Low,45,311.65000,0.03,Regular Air,-71.25,6.81,5.48
3316,549,552086,61800710,2012-07-12,Critical,30,1150.88000,0.05,Express Air,-911.56,38.94,35.00
3582,50758,308871,91811409,2012-07-12,Medium,17,128.50000,0.02,Express Air,-44.69,6.68,6.93
3919,21925,785102,79423257,2012-07-12,Not Specified,3,236.32000,0.03,Regular Air,-339.95,77.51,4.00
5363,17735,200320,100099945,2012-07-12,Low,28,101.19000,0.06,Regular Air,32.47,3.78,0.71
7822,549,584472,61800710,2012-07-12,Critical,13,70.24000,0.03,Regular Air,-59.75,4.98,7.44
7824,549,345717,61800710,2012-07-12,Critical,5,40.75000,0.05,Regular Air,-27.57,6.48,8.74
1093,53378,259517,58915465,2012-07-13,Medium,49,2377.28000,0.04,Regular Air,-5.79,55.99,5.00
2453,5858,199819,107838267,2012-07-13,Not Specified,48,2531.66000,0.02,Regular Air,354.74,50.98,13.66
2469,53378,743841,58915465,2012-07-13,Medium,50,13934.53000,0.10,Express Air,4352.83,299.99,11.64
3308,14215,559984,94752834,2012-07-13,Medium,44,2277.03000,0.07,Regular Air,964.10,55.48,6.79
4116,53378,860962,58915465,2012-07-13,Medium,38,1233.76000,0.06,Regular Air,-168.08,33.98,19.99
5831,5858,314388,107838267,2012-07-13,Not Specified,29,5382.31050,0.00,Regular Air,1419.05,205.99,8.99
7590,41927,433913,48564444,2012-07-13,Not Specified,46,2332.23000,0.02,Express Air,1085.93,48.04,7.23
2841,52325,801720,98541198,2012-07-14,Not Specified,23,5126.30000,0.07,Regular Air,2019.19,223.98,15.01
4174,14980,318385,53947199,2012-07-14,Critical,27,898.90000,0.03,Regular Air,325.88,31.78,1.99
5784,53223,272408,100815423,2012-07-14,Low,2,13.29000,0.08,Regular Air,-10.33,4.24,5.41
1228,55683,638256,49950601,2012-07-15,High,50,172.23000,0.02,Regular Air,32.35,3.29,1.35
4191,55683,199159,49950601,2012-07-15,High,23,1198.10000,0.02,Regular Air,187.19,51.75,19.99
5974,16103,479758,44768806,2012-07-15,Not Specified,22,426.70000,0.06,Regular Air,104.77,19.84,4.10
7205,16103,307544,86285514,2012-07-15,Not Specified,31,217.14000,0.00,Regular Air,-62.97,6.48,6.22
232,30208,580148,73316576,2012-07-16,Low,46,1752.09650,0.10,Regular Air,356.35,45.99,4.99
1509,59558,605916,86853010,2012-07-16,Not Specified,34,94.56000,0.00,Regular Air,37.73,2.61,0.50
2296,30786,678382,49260132,2012-07-16,Medium,4,72.72000,0.06,Regular Air,-36.61,15.42,10.68
4228,24613,1005949,104752832,2012-07-16,Low,16,9695.84000,0.00,Regular Air,2752.11,599.99,24.49
5036,33666,884845,52336254,2012-07-16,Not Specified,17,3801.27000,0.02,Regular Air,-861.30,209.37,69.00
5434,46979,79748,23988283,2012-07-16,Low,30,8718.46000,0.09,Delivery Truck,1554.85,306.14,26.53
5864,9892,1039077,24306819,2012-07-16,Medium,50,1406.64000,0.02,Regular Air,424.36,27.18,8.23
5972,24613,479758,104752832,2012-07-16,Low,39,777.78000,0.01,Regular Air,237.75,19.84,4.10
7068,46979,761140,23988283,2012-07-16,Low,26,135.88000,0.05,Regular Air,-66.02,4.98,5.49
7445,24613,160229,104752832,2012-07-16,Low,36,246.79000,0.01,Regular Air,-90.08,6.48,6.60
2811,42374,888871,10691025,2012-07-17,Critical,47,807.60000,0.00,Regular Air,214.30,16.74,5.08
2812,42374,240412,10691025,2012-07-17,Critical,11,694.17000,0.00,Regular Air,174.22,59.78,10.29
3663,38532,1084658,67135124,2012-07-17,High,44,128.22000,0.07,Regular Air,16.51,2.94,0.70
5101,45734,730958,12119240,2012-07-17,Critical,47,557.52000,0.03,Express Air,-157.30,11.66,7.95
5137,24039,728530,26154365,2012-07-17,Not Specified,5,199.16000,0.10,Regular Air,-64.87,40.98,1.99
6193,42374,219708,10691025,2012-07-17,Critical,21,205.32000,0.08,Express Air,37.30,10.01,1.99
5060,43907,688094,36067157,2012-07-18,Critical,42,1392.77000,0.00,Delivery Truck,-1981.55,31.76,45.51
5573,53635,701718,31509023,2012-07-18,Not Specified,33,103.92000,0.08,Regular Air,-52.76,3.14,1.92
3279,25825,896019,28030760,2012-07-19,Not Specified,27,159.65000,0.06,Regular Air,-1.79,5.85,2.27
4262,11745,375957,70563874,2012-07-19,High,17,686.27000,0.06,Regular Air,-345.36,40.48,19.99
5610,14727,181963,8387950,2012-07-19,Medium,33,2269.41000,0.05,Regular Air,630.18,70.97,3.50
6552,25825,1023942,28030760,2012-07-19,Not Specified,45,483.74000,0.02,Regular Air,206.27,10.31,1.79
7801,34595,709916,59398695,2012-07-19,Medium,12,488.65000,0.07,Regular Air,19.83,40.99,17.48
1451,5408,480920,102822795,2012-07-20,Low,20,88.82000,0.01,Regular Air,38.35,4.13,0.50
2068,49927,392183,19360668,2012-07-20,Not Specified,26,139.54000,0.01,Regular Air,-54.08,4.98,4.95
3726,49927,725611,19360668,2012-07-20,Not Specified,28,199.52000,0.08,Regular Air,13.44,7.59,4.00
4337,5408,475727,102822795,2012-07-20,Low,11,2392.23000,0.04,Regular Air,1216.74,209.84,21.21
5450,49927,593359,19360668,2012-07-20,Not Specified,39,85.66000,0.04,Regular Air,6.67,2.18,0.78
869,17091,767830,36996940,2012-07-21,Medium,45,2604.31500,0.00,Regular Air,750.87,65.99,5.26
1158,20807,771470,47278754,2012-07-21,Not Specified,16,466.94750,0.10,Regular Air,82.82,35.99,3.30
1900,22465,192660,20148851,2012-07-21,Not Specified,4,1121.78000,0.04,Delivery Truck,-454.80,270.98,50.00
2311,33568,735084,101147911,2012-07-21,Medium,10,628.73000,0.02,Regular Air,-181.87,55.50,52.20
2500,40357,499554,52327242,2012-07-21,Not Specified,4,240.49000,0.05,Regular Air,-53.90,56.96,13.22
2660,16098,548833,27626796,2012-07-21,Low,31,480.43000,0.06,Regular Air,50.59,14.98,8.99
3767,17634,1083564,23795937,2012-07-21,High,5,489.07000,0.08,Delivery Truck,-197.88,89.99,42.00
4267,16098,444448,27626796,2012-07-21,Low,44,1001.99000,0.09,Regular Air,333.53,24.95,2.99
4732,11396,518671,57583255,2012-07-21,Critical,42,12270.30000,0.07,Regular Air,4842.37,304.99,19.99
5024,41831,789291,83297869,2012-07-21,Not Specified,43,3441.09000,0.03,Delivery Truck,431.95,80.97,30.06
5690,33568,1018236,101147911,2012-07-21,Medium,23,385.81000,0.01,Express Air,7.35,15.51,5.80
6597,20807,953470,56693633,2012-07-21,Not Specified,39,6152.52000,0.08,Delivery Truck,768.06,160.98,30.00
7902,41831,1031199,83297869,2012-07-21,Not Specified,38,209.61000,0.05,Regular Air,-96.29,5.28,5.66
7972,6182,1017681,10791341,2012-07-21,Low,40,255.48000,0.04,Regular Air,-116.79,6.48,6.65
7973,6182,563334,10791341,2012-07-21,Low,18,130.32000,0.04,Express Air,-67.28,6.48,7.86
2312,29764,995197,102118415,2012-07-22,Critical,10,165.09000,0.00,Express Air,-8.59,15.01,8.40
2425,54023,231361,13158064,2012-07-22,Not Specified,45,405.60000,0.07,Regular Air,-8.59,8.85,5.60
7245,43556,5889,74002740,2012-07-22,Low,31,477.16000,0.02,Regular Air,204.18,15.04,1.97
1425,17218,954944,89681717,2012-07-23,Critical,32,157.85000,0.06,Regular Air,22.54,5.18,2.04
7309,57574,752280,12841867,2012-07-23,Critical,20,466.36000,0.07,Delivery Truck,-192.70,23.99,15.68
3747,40388,269026,69981415,2012-07-24,Critical,17,67.73000,0.10,Regular Air,2.44,4.28,0.94
655,5254,986755,101792006,2012-07-25,Not Specified,31,1735.35150,0.08,Regular Air,258.62,65.99,8.99
2343,30727,15497,36996940,2012-07-25,Medium,28,1166.29000,0.07,Express Air,302.86,41.71,4.50
4028,27201,528974,47862852,2012-07-25,High,10,5056.89000,0.02,Delivery Truck,789.05,500.98,26.00
3339,32903,887573,97606910,2012-07-26,Low,31,454.58000,0.07,Regular Air,-118.75,15.31,8.78
3972,23174,542007,54678268,2012-07-26,Low,16,3549.90000,0.06,Delivery Truck,44.80,216.60,64.20
5708,23174,331004,54678268,2012-07-26,Low,8,138.24000,0.03,Regular Air,-60.04,16.74,7.04
3266,42982,728557,23436088,2012-07-27,Low,12,1318.34000,0.02,Express Air,464.05,105.34,24.49
3879,11684,949076,57944229,2012-07-27,High,8,1173.50000,0.00,Regular Air,53.87,140.81,24.49
4931,23812,266000,15814455,2012-07-27,Critical,32,5845.82000,0.10,Delivery Truck,2227.89,200.97,15.59
7487,42982,522924,56674083,2012-07-27,Low,42,1587.59000,0.08,Regular Air,651.74,39.89,3.04
97,16161,592978,38344188,2012-07-28,Medium,49,2692.68950,0.03,Regular Air,768.32,65.99,4.20
3547,11782,388781,87034117,2012-07-28,Low,46,247.21000,0.02,Regular Air,-63.72,4.98,4.75
3797,49153,830831,63210192,2012-07-28,Medium,31,2245.78000,0.05,Delivery Truck,-432.46,70.98,30.00
5277,11782,152521,87034117,2012-07-28,Low,27,1541.78100,0.07,Regular Air,14.35,66.99,13.99
5289,16161,200320,38344188,2012-07-28,Medium,38,151.19000,0.03,Regular Air,60.63,3.78,0.71
6687,55813,802024,33281016,2012-07-28,Low,39,2650.77000,0.08,Regular Air,-824.43,70.71,37.58
124,26310,234470,101078507,2012-07-29,Not Specified,5,77.41000,0.05,Regular Air,9.35,15.67,1.39
249,40901,955858,101777049,2012-07-29,Medium,40,273.14000,0.02,Regular Air,-96.90,6.60,4.07
250,40901,364705,101777049,2012-07-29,Medium,22,3100.11150,0.02,Express Air,567.37,155.99,8.08
1024,5699,871664,13158064,2012-07-29,Low,2,9.25000,0.01,Regular Air,-4.21,4.13,0.99
1669,20932,302731,34034789,2012-07-29,High,38,123.26000,0.02,Regular Air,-4.73,3.26,1.86
2225,44423,743734,14517596,2012-07-29,Critical,39,248.64000,0.08,Regular Air,-69.27,6.28,5.29
3496,59234,629210,51963363,2012-07-29,Low,16,797.24000,0.04,Delivery Truck,11.46,50.98,14.19
4961,59234,945326,51963363,2012-07-29,Low,32,5686.25000,0.04,Regular Air,2109.21,177.98,0.99
5555,52678,947094,58189342,2012-07-29,High,3,112.79000,0.06,Delivery Truck,-95.39,20.98,53.03
5796,5699,382748,13158064,2012-07-29,Low,41,573.89000,0.09,Express Air,-121.44,14.98,7.69
6971,26310,183960,101078507,2012-07-29,Not Specified,19,112.67000,0.09,Regular Air,-37.85,5.98,5.14
7985,36864,827242,99251719,2012-07-29,Low,9,55.49000,0.05,Regular Air,7.23,6.08,0.91
2742,27616,1039462,16972966,2012-07-30,Low,3,614.14000,0.09,Regular Air,-735.27,199.99,24.49
4137,26469,308871,39400605,2012-07-30,Medium,50,350.01000,0.04,Regular Air,-133.43,6.68,6.93
4138,26469,918904,39400605,2012-07-30,Medium,4,7406.49000,0.03,Regular Air,701.22,1889.99,19.99
7198,16352,1017681,92656557,2012-07-30,Medium,16,113.25000,0.03,Regular Air,-43.43,6.48,6.65
2847,2562,712849,55591205,2012-07-31,Critical,28,64.82000,0.02,Regular Air,-32.03,2.12,1.99
4620,56384,242307,19529123,2012-07-31,Critical,47,257.20000,0.04,Regular Air,-2172.14,4.48,49.00
6234,2562,844963,55591205,2012-07-31,Critical,6,77.60000,0.08,Regular Air,-37.07,11.34,11.25
7608,2562,905789,55591205,2012-07-31,Critical,17,821.18000,0.04,Express Air,308.63,48.91,5.81
2087,13988,410733,72691604,2012-08-01,Not Specified,34,180.27000,0.01,Regular Air,-59.71,4.95,5.32
5470,13988,607882,72691604,2012-08-01,Not Specified,18,236.31000,0.04,Express Air,-2.24,11.97,4.98
5471,13988,382748,72691604,2012-08-01,Not Specified,39,626.96000,0.00,Regular Air,-35.92,14.98,7.69
5567,2247,394339,5130941,2012-08-01,Not Specified,6,21134.71000,0.06,Delivery Truck,-4266.09,3502.14,8.73
6523,11431,314388,64666110,2012-08-01,High,8,1273.26600,0.10,Regular Air,-615.67,205.99,8.99
6524,11431,467302,64666110,2012-08-01,High,5,39.68000,0.09,Regular Air,-6.71,8.01,2.87
6958,31302,958232,56764115,2012-08-01,High,41,4648.64000,0.04,Regular Air,1777.67,115.79,1.99
7745,47399,99546,54085164,2012-08-01,Low,26,145.76000,0.00,Regular Air,5.67,5.28,2.99
3122,33445,160678,1720138,2012-08-02,Low,18,1776.96000,0.07,Delivery Truck,-197.06,100.98,35.84
3937,52039,728530,60083352,2012-08-02,Critical,48,2006.38000,0.00,Regular Air,840.46,40.98,1.99
4743,33445,77414,1720138,2012-08-02,Low,49,3642.14000,0.01,Delivery Truck,103.11,70.98,26.74
4744,33445,998220,1720138,2012-08-02,Low,16,2982.50000,0.05,Regular Air,-589.58,182.55,69.00
3446,37412,567128,71683979,2012-08-03,High,17,191.67000,0.03,Regular Air,6.02,10.98,3.37
3486,26691,516201,61582442,2012-08-03,Not Specified,37,270.43000,0.07,Regular Air,-83.16,7.68,6.16
174,52197,519606,28130934,2012-08-04,Critical,23,91.94000,0.01,Regular Air,-10.11,3.95,2.00
565,36803,774939,20566789,2012-08-04,Not Specified,42,121.65000,0.05,Regular Air,30.76,2.88,0.99
922,8167,444231,97449295,2012-08-04,Critical,48,1449.30100,0.06,Regular Air,432.38,35.99,1.25
1936,52197,835973,28130934,2012-08-04,Critical,6,377.03000,0.06,Regular Air,-78.82,64.98,6.88
2162,36803,332624,20566789,2012-08-04,Not Specified,2,19.02000,0.05,Express Air,10.73,2.08,5.33
3327,54886,370731,43820994,2012-08-04,Critical,39,419.95000,0.02,Regular Air,-39.10,10.64,5.16
5124,1540,674668,65058193,2012-08-04,High,30,80.90000,0.09,Regular Air,5.76,2.88,0.70
6180,33761,325508,13638622,2012-08-04,High,45,463.93000,0.06,Regular Air,29.96,10.48,2.89
7130,36803,364275,20566789,2012-08-04,Not Specified,2,103.10500,0.09,Regular Air,-316.32,65.99,2.50
7282,8167,307544,97449295,2012-08-04,Critical,4,30.95000,0.10,Regular Air,-16.48,6.48,6.22
8012,933,99546,33816384,2012-08-04,Not Specified,15,80.61000,0.02,Regular Air,-4.72,5.28,2.99
92,18849,939925,16666221,2012-08-05,High,43,471.87000,0.05,Regular Air,52.27,11.09,5.25
94,18849,539744,16666221,2012-08-05,High,39,539.60000,0.06,Regular Air,-6.50,13.79,8.78
3087,30597,131291,55459419,2012-08-05,High,42,639.84000,0.03,Regular Air,-95.76,15.14,4.53
4314,59909,250765,61907970,2012-08-05,Low,11,1255.48000,0.06,Delivery Truck,-292.65,115.99,56.14
4713,30597,344017,55459419,2012-08-05,High,18,93.02000,0.07,Regular Air,20.01,5.08,2.03
5081,18849,301579,50165765,2012-08-05,High,6,751.71000,0.09,Regular Air,50.83,131.12,0.99
5179,27299,884115,63128167,2012-08-05,Critical,41,802.16000,0.10,Regular Air,-293.45,19.94,14.87
6046,59909,780918,61907970,2012-08-05,Low,46,411.56000,0.09,Express Air,-188.02,9.38,7.28
7572,16423,995207,12488619,2012-08-05,Medium,19,128.21000,0.05,Regular Air,-55.13,6.48,6.57
5934,11398,117213,48810863,2012-08-06,High,26,80.89000,0.03,Regular Air,23.37,2.94,0.81
7145,28454,742897,81275177,2012-08-06,Medium,25,157.40000,0.07,Regular Air,-84.00,6.48,6.74
7422,11398,715760,48810863,2012-08-06,High,16,109.70000,0.03,Regular Air,-106.77,5.98,10.39
1794,51365,491105,99168275,2012-08-07,High,35,4051.80000,0.10,Delivery Truck,-684.07,124.49,51.94
2583,15296,711463,37304343,2012-08-07,Not Specified,38,6216.60000,0.02,Regular Air,1082.21,161.55,19.99
2971,51365,623150,99168275,2012-08-07,High,35,195.23000,0.08,Regular Air,-72.46,5.89,5.57
2990,25861,272273,91212283,2012-08-07,High,44,23775.56000,0.03,Delivery Truck,7080.99,535.64,14.70
6274,44323,772761,68205763,2012-08-07,Medium,27,21320.58000,0.09,Delivery Truck,5381.02,810.98,16.06
8054,45670,563334,52282157,2012-08-07,Low,2,20.16000,0.06,Regular Air,-13.32,6.48,7.86
3422,13543,278621,19646967,2012-08-08,Medium,2,27.83000,0.09,Regular Air,-22.14,9.71,9.45
1740,42400,284312,34598354,2012-08-09,Low,44,865.27000,0.03,Regular Air,11.55,19.98,4.00
3421,45440,345256,74145267,2012-08-09,Critical,5,748.29000,0.02,Delivery Truck,-183.60,135.99,28.63
3971,42436,366386,64444841,2012-08-09,Critical,30,10994.74000,0.09,Delivery Truck,3612.58,400.97,48.26
4046,9347,755639,93537500,2012-08-09,Low,31,131.20000,0.01,Regular Air,-107.98,3.95,5.13
4316,48774,575277,28941888,2012-08-09,High,31,7323.78000,0.04,Delivery Truck,573.55,243.98,62.94
4376,49442,663528,58580475,2012-08-09,High,11,131.12000,0.03,Regular Air,-24.81,11.50,7.19
4569,42400,124828,34598354,2012-08-09,Low,41,429.28000,0.06,Regular Air,-168.95,10.97,6.50
460,8801,1029214,46998039,2012-08-10,Low,25,2529.39600,0.06,Express Air,371.21,125.99,3.00
490,38656,234415,61395005,2012-08-10,Low,41,162.51000,0.09,Regular Air,-148.40,4.13,5.34
991,28738,182998,19748793,2012-08-10,Medium,2,23.54000,0.03,Regular Air,-14.47,8.60,6.19
1078,8293,332331,94848024,2012-08-10,Low,50,1497.75950,0.04,Regular Air,483.66,35.99,1.10
1508,38656,188015,32302821,2012-08-10,Low,13,64.46000,0.01,Regular Air,25.16,4.91,0.50
2086,8801,581893,46998039,2012-08-10,Low,32,2593.08000,0.00,Express Air,-673.31,79.52,48.20
2108,38656,507788,61395005,2012-08-10,Low,3,561.43000,0.07,Delivery Truck,-199.46,180.98,26.20
2408,28738,742923,19748793,2012-08-10,Medium,10,1539.83000,0.08,Regular Air,34.85,165.20,19.99
6001,23748,299699,59450419,2012-08-10,High,26,6163.52000,0.02,Delivery Truck,755.95,225.02,28.66
6867,8293,701718,90409940,2012-08-10,Low,22,75.03000,0.02,Regular Air,-31.52,3.14,1.92
7719,54630,307544,99519941,2012-08-10,Low,11,73.22000,0.06,Regular Air,-34.53,6.48,6.22
7970,35299,690859,91504189,2012-08-10,Not Specified,41,4359.00000,0.02,Regular Air,907.67,99.99,19.99
1866,47846,542188,23051437,2012-08-11,High,5,66.43000,0.01,Regular Air,-9.45,10.68,13.04
2137,29376,149455,25540872,2012-08-11,Critical,20,2850.31000,0.09,Regular Air,569.08,155.06,7.07
3530,47846,308871,23051437,2012-08-11,High,37,241.14000,0.08,Regular Air,-120.08,6.68,6.93
5254,47846,221286,23051437,2012-08-11,High,25,2674.18000,0.06,Regular Air,631.99,110.98,13.99
5257,47846,485887,23051437,2012-08-11,High,50,5513.82000,0.03,Regular Air,1581.93,105.98,13.99
896,58883,871664,89205766,2012-08-12,Low,36,161.56000,0.00,Regular Air,59.67,4.13,0.99
1590,19905,480920,35123748,2012-08-12,Critical,20,82.97000,0.04,Regular Air,32.50,4.13,0.50
3460,13284,648476,82724306,2012-08-12,High,22,9062.44000,0.05,Regular Air,3858.28,420.98,19.99
3929,39490,948291,37846168,2012-08-12,Low,17,2844.64000,0.03,Delivery Truck,16.47,159.31,60.00
4119,20002,231193,69306501,2012-08-12,Medium,9,41.03000,0.10,Regular Air,-30.47,4.77,2.39
5675,39490,361692,37846168,2012-08-12,Low,38,456.03000,0.02,Regular Air,-61.61,11.97,5.81
7434,27078,813690,59645894,2012-08-12,Not Specified,22,152.44000,0.03,Regular Air,-40.76,6.48,5.86
7453,45860,675603,35713813,2012-08-12,Low,12,69.97000,0.01,Regular Air,24.25,5.43,0.95
7550,29347,267787,41264800,2012-08-12,Medium,50,2040.39000,0.07,Regular Air,221.09,40.99,19.99
7876,13284,604095,82724306,2012-08-12,High,49,1662.57000,0.10,Regular Air,674.99,37.70,2.99
1631,10948,642251,42701778,2012-08-13,Medium,50,193.11000,0.08,Regular Air,-263.76,3.89,7.01
4093,48000,457455,81380802,2012-08-13,High,12,214.94000,0.06,Regular Air,26.75,17.48,1.99
