enrl_id,enrl_date,stu_id,course_id,cohort_id,status
701459,2025-08-11,5004,204,315,cancelled
701460,2025-01-31,5234,201,311,active
701461,2023-12-04,5037,223,301,active
701462,2024-12-01,5557,223,309,active
701463,2025-06-06,5461,222,314,active
701464,2025-07-26,5472,201,315,active
701465,2025-02-11,5003,206,311,active
701466,2025-08-13,5328,219,315,active
701467,2025-06-03,5403,217,314,active
701468,2023-11-27,5257,212,301,active
701469,2024-11-28,5081,213,309,active
701470,2024-01-31,5049,206,302,active
701471,2024-03-10,5298,215,303,active
701472,2024-10-28,5084,201,309,active
701473,2024-05-06,5220,203,304,active
701474,2024-09-06,5577,223,307,active
701475,2025-05-13,5217,217,313,active
701476,2024-04-29,5208,214,304,active
701477,2025-07-20,5011,210,315,active
701478,2024-12-06,5361,203,309,cancelled
701479,2025-03-15,5035,214,312,active
701480,2024-12-13,5405,211,310,active
701481,2024-01-30,5414,219,302,active
701482,2025-04-10,5453,214,312,active
701483,2025-01-17,5338,222,310,active
701484,2024-10-12,5445,220,308,active
701485,2024-03-15,5108,224,303,active
701486,2025-08-18,5478,215,316,active
701487,2024-01-06,5542,218,302,active
701488,2025-06-16,5520,203,314,active
701489,2025-02-24,5364,211,311,active
701490,2025-06-11,5390,223,314,active
701491,2024-11-01,5058,205,309,active
701492,2024-11-06,5509,217,309,active
701493,2025-06-22,5495,210,314,active
701494,2024-01-18,5220,205,302,active
701495,2024-07-24,5473,201,306,active
701496,2025-08-21,5077,223,316,active
701497,2024-07-09,5291,224,306,active
701498,2024-06-01,5315,218,305,active
701499,2025-03-07,5049,204,312,active
701500,2024-03-16,5581,215,303,active
701501,2025-07-30,5487,222,315,active
701502,2025-04-17,5298,207,313,active
701503,2024-02-01,5397,215,302,active
701504,2025-07-14,5253,211,315,active
701505,2024-11-25,5166,218,309,active
701506,2024-07-28,5097,214,306,active
701507,2024-03-20,5170,220,303,active
701508,2025-06-14,5331,206,314,active
701509,2025-06-12,5087,223,314,active
701510,2023-12-30,5063,206,301,active
701511,2024-11-28,5001,224,309,cancelled
701512,2024-12-12,5388,201,310,active
701513,2024-02-08,5487,215,302,active
701514,2024-04-28,5289,206,304,active
701515,2024-03-29,5003,220,303,active
701516,2025-08-19,5017,202,316,active
701517,2024-03-14,5363,222,303,active
701518,2024-09-30,5163,223,308,active
701519,2024-08-29,5492,221,307,active
701520,2024-08-22,5403,202,307,active
701521,2023-12-27,5597,201,301,active
701522,2024-08-20,5493,224,307,active
701523,2024-08-03,5413,202,307,active
701524,2024-12-23,5420,224,310,active
701525,2024-09-11,5170,221,307,active
701526,2025-03-06,5231,208,312,active
701527,2025-09-07,5498,204,316,active
701528,2024-05-03,5114,212,304,active
701529,2025-09-24,5542,224,316,active
701530,2025-05-01,5404,215,313,cancelled
701531,2024-12-02,5453,201,309,active
701532,2025-05-04,5587,202,313,active
701533,2025-07-15,5049,211,315,active
701534,2024-02-26,5547,218,303,active
701535,2025-06-02,5437,221,314,active
701536,2024-04-12,5079,221,304,active
701537,2024-12-27,5376,224,310,active
701538,2024-10-02,5599,213,308,active
701539,2024-09-11,5218,222,307,active
701540,2024-09-07,5219,201,307,active
701541,2024-10-01,5576,222,308,active
701542,2025-05-07,5462,204,313,active
701543,2024-01-13,5112,219,302,active
701544,2025-09-23,5325,208,316,active
701545,2025-05-24,5414,204,314,active
701546,2023-12-27,5188,205,301,active
701547,2025-06-09,5031,217,314,active
701548,2025-04-30,5435,224,313,active
701549,2024-09-04,5318,224,307,active
701550,2024-10-06,5342,216,308,active
701551,2025-01-07,5144,205,310,active
701552,2023-11-25,5011,210,301,active
701553,2024-03-05,5324,221,303,active
701554,2025-02-27,5003,220,311,cancelled
701555,2024-07-25,5101,209,306,active
701556,2024-04-02,5329,204,304,active
701557,2023-12-28,5334,218,301,active
701558,2025-04-18,5307,202,313,active
701559,2025-09-18,5284,222,316,active
701560,2023-12-22,5246,208,301,active
701561,2024-05-15,5259,201,305,cancelled
701562,2025-09-17,5439,215,316,active
701563,2024-03-11,5151,208,303,active
701564,2024-12-14,5423,209,310,active
701565,2024-07-16,5480,220,306,active
701566,2025-09-15,5149,222,316,active
701567,2025-03-15,5015,206,312,active
701568,2025-09-05,5238,202,316,active
701569,2025-09-28,5581,203,316,active
701570,2023-12-26,5349,204,301,active
701571,2024-08-10,5285,206,307,active
701572,2024-11-05,5180,210,309,active
701573,2024-05-30,5420,223,305,active
701574,2024-09-27,5168,201,308,active
701575,2024-09-29,5318,218,308,active
701576,2024-07-11,5218,208,306,active
701577,2025-08-21,5582,209,316,active
701578,2025-08-23,5358,210,316,active
701579,2025-02-20,5026,202,311,cancelled
701580,2024-02-24,5034,214,303,active
701581,2024-06-22,5529,206,306,active
701582,2025-08-21,5067,209,316,active
701583,2024-05-23,5515,217,305,cancelled
701584,2025-09-20,5071,202,316,active
701585,2025-05-25,5243,218,313,active
701586,2025-07-03,5454,214,314,active
701587,2024-09-20,5568,210,308,active
701588,2024-07-03,5597,222,306,active
701589,2025-08-31,5258,205,316,active
701590,2025-01-23,5574,210,311,active
701591,2024-05-22,5045,203,305,active
701592,2024-12-04,5409,211,309,active
701593,2024-10-25,5178,223,309,active
701594,2024-08-28,5167,223,307,active
701595,2023-12-15,5108,210,301,active
701596,2024-02-15,5314,211,302,active
701597,2024-08-29,5198,217,307,active
701598,2024-05-30,5220,216,305,active
701599,2024-11-27,5304,204,309,active
701600,2024-02-07,5494,202,302,active
701601,2025-04-30,5174,203,313,active
701602,2024-07-28,5054,210,306,active
701603,2024-12-30,5469,213,310,active
701604,2025-05-21,5202,216,313,active
701605,2025-03-21,5178,215,312,active
701606,2025-08-24,5353,201,316,cancelled
701607,2025-06-18,5441,224,314,active
701608,2024-03-25,5598,203,303,active
701609,2025-09-23,5201,218,316,active
701610,2024-02-13,5127,202,302,active
701611,2025-07-06,5433,222,315,active
701612,2024-03-29,5187,214,304,active
701613,2025-01-30,5481,214,311,active
701614,2025-08-24,5196,204,316,active
701615,2024-01-10,5339,214,302,active
701616,2024-07-04,5325,204,306,active
701617,2024-06-08,5135,222,305,active
701618,2024-01-17,5409,209,302,active
701619,2024-11-28,5308,220,309,active
701620,2023-12-05,5017,224,301,active
701621,2025-05-21,5278,211,313,active
701622,2024-12-07,5422,208,309,active
701623,2025-04-15,5554,210,313,active
701624,2024-06-20,5275,206,305,active
701625,2024-04-06,5291,218,304,cancelled
701626,2025-04-26,5242,224,313,active
701627,2024-10-07,5562,214,308,active
701628,2025-01-07,5516,214,310,active
701629,2025-09-18,5396,204,316,active
701630,2024-03-10,5410,224,303,active
701631,2024-10-11,5555,205,308,active
701632,2024-03-26,5225,207,303,active
701633,2025-07-03,5554,211,314,active
701634,2025-05-15,5069,221,313,active
701635,2024-03-04,5212,218,303,active
701636,2025-02-06,5236,206,311,active
701637,2024-03-25,5201,202,303,active
701638,2024-09-01,5296,222,307,active
701639,2025-08-12,5363,202,315,active
701640,2025-07-02,5007,205,314,active
701641,2024-02-04,5307,202,302,active
701642,2024-02-17,5344,206,303,active
701643,2025-05-11,5530,206,313,active
701644,2025-08-03,5489,211,315,active
701645,2025-07-03,5116,221,314,active
701646,2024-08-07,5267,222,307,active
701647,2025-06-04,5342,220,314,active
701648,2024-07-07,5392,220,306,active
701649,2025-09-11,5315,219,316,active
701650,2025-01-21,5536,202,311,active
701651,2024-05-16,5402,220,305,active
701652,2024-10-22,5420,218,308,cancelled
701653,2024-01-25,5541,223,302,active
701654,2025-07-25,5250,223,315,active
701655,2024-10-03,5472,221,308,active
701656,2024-09-11,5099,214,307,active
701657,2025-08-23,5557,202,316,active
701658,2023-12-27,5173,221,301,active
701659,2025-07-26,5221,217,315,active
701660,2024-07-04,5149,224,306,active
701661,2024-06-20,5349,222,305,active
701662,2024-08-18,5371,216,307,active
701663,2025-09-26,5538,212,316,active
701664,2024-07-10,5084,202,306,active
701665,2025-08-20,5265,208,316,active
701666,2025-07-30,5551,221,315,active
701667,2024-09-30,5280,207,308,active
701668,2025-07-21,5580,224,315,active
701669,2024-04-02,5447,218,304,active
701670,2025-08-23,5234,210,316,active
701671,2024-02-18,5479,220,302,active
701672,2025-04-18,5295,222,313,active
701673,2025-04-16,5260,213,313,active
701674,2025-05-31,5496,221,314,active
701675,2024-05-18,5246,215,305,active
701676,2025-01-14,5203,219,310,active
701677,2024-04-12,5098,213,304,active
701678,2024-02-05,5445,210,302,active
701679,2024-10-28,5119,212,309,active
701680,2025-03-06,5381,211,312,active
701681,2025-09-11,5520,221,316,active
701682,2023-11-26,5297,222,301,active
701683,2024-05-31,5231,202,305,active
701684,2025-06-26,5418,212,314,active
701685,2024-07-09,5338,216,306,active
701686,2024-08-14,5001,215,307,active
701687,2024-03-18,5332,201,303,active
701688,2025-02-21,5556,217,311,active
701689,2025-01-20,5494,213,311,active
701690,2024-12-21,5319,203,310,active
701691,2024-02-26,5343,207,303,cancelled
701692,2025-01-29,5098,204,311,active
701693,2024-01-02,5015,224,301,active
701694,2025-01-10,5393,202,310,active
701695,2024-09-26,5151,209,308,active
701696,2025-02-26,5459,217,311,cancelled
701697,2024-10-31,5053,210,309,active
701698,2025-09-20,5325,208,316,active
701699,2024-05-01,5385,211,304,active
701700,2024-06-22,5391,219,306,active
701701,2023-12-04,5582,215,301,active
701702,2025-07-06,5539,218,314,active
701703,2024-10-16,5111,220,308,active
701704,2025-09-28,5203,203,316,active
701705,2024-02-22,5559,203,303,active
701706,2025-01-17,5413,205,311,active
701707,2023-12-05,5467,206,301,active
701708,2025-07-04,5291,220,314,active
701709,2024-04-22,5396,204,304,active
701710,2025-04-02,5060,214,312,active
701711,2025-03-27,5102,203,312,active
701712,2024-01-07,5330,223,302,active
701713,2025-01-28,5560,217,311,active
701714,2025-02-28,5009,219,311,active
701715,2024-08-07,5006,220,307,active
701716,2025-02-03,5396,216,311,active
701717,2024-12-30,5116,208,310,active
701718,2024-11-13,5523,220,309,active
701719,2025-06-12,5081,207,314,active
701720,2024-03-18,5330,203,303,active
701721,2023-12-29,5594,218,301,active
701722,2025-03-14,5304,203,312,active
701723,2024-03-04,5198,223,303,active
701724,2023-12-03,5302,203,301,active
701725,2025-05-04,5230,217,313,active
701726,2024-10-27,5315,210,309,active
701727,2024-09-09,5555,201,307,active
701728,2025-06-12,5595,214,314,active
701729,2025-06-13,5331,208,314,active
701730,2025-04-21,5214,212,313,cancelled
701731,2024-11-15,5068,213,309,active
701732,2025-07-16,5196,208,315,active
701733,2024-03-23,5066,206,303,active
701734,2024-06-15,5599,219,305,active
701735,2024-12-03,5297,214,309,active
701736,2024-01-29,5408,203,302,active
701737,2024-07-10,5495,212,306,active
701738,2025-08-06,5139,205,315,active
701739,2024-07-15,5592,222,306,active
701740,2024-11-15,5300,208,309,active
701741,2025-04-18,5067,220,313,active
701742,2025-05-23,5045,220,313,active
701743,2023-12-07,5111,208,301,active
701744,2025-04-02,5494,217,312,active
701745,2024-08-14,5137,215,307,active
701746,2025-03-15,5131,210,312,active
701747,2025-03-04,5365,219,312,active
701748,2023-11-27,5431,202,301,active
701749,2024-01-20,5070,222,302,active
701750,2025-08-21,5418,214,316,active
701751,2024-04-06,5569,212,304,active
701752,2025-04-07,5557,206,312,active
701753,2023-12-22,5285,218,301,active
701754,2025-08-23,5081,216,316,active
701755,2024-12-27,5315,214,310,active
701756,2024-09-20,5007,205,308,cancelled
701757,2023-11-26,5557,210,301,active
701758,2025-03-29,5370,216,312,active
701759,2024-08-19,5573,217,307,active
701760,2024-07-06,5584,209,306,active
701761,2024-12-03,5060,207,309,active
701762,2025-07-23,5061,213,315,active
701763,2024-10-01,5545,202,308,active
701764,2024-09-10,5556,210,307,active
701765,2025-02-25,5478,207,311,active
701766,2025-07-20,5057,206,315,active
701767,2025-01-26,5453,211,311,cancelled
701768,2024-01-19,5034,204,302,active
701769,2025-07-26,5046,220,315,active
701770,2023-12-26,5409,220,301,active
701771,2025-05-23,5484,218,314,active
701772,2025-03-17,5432,210,312,active
701773,2024-03-30,5513,208,304,cancelled
701774,2025-03-23,5422,210,312,active
701775,2025-04-28,5462,209,313,active
701776,2024-09-08,5516,211,307,active
701777,2024-08-23,5582,216,307,active
701778,2024-07-26,5196,213,306,active
701779,2025-02-25,5558,216,311,active
701780,2024-12-07,5551,204,310,active
701781,2024-01-27,5495,223,302,active
701782,2024-12-28,5159,222,310,active
701783,2024-02-24,5518,207,303,active
701784,2024-03-06,5456,219,303,active
701785,2025-07-26,5366,215,315,active
701786,2024-09-07,5534,202,307,active
701787,2025-01-22,5032,218,311,active
701788,2024-08-09,5600,215,307,active
701789,2024-11-10,5296,219,309,active
701790,2023-12-01,5071,214,301,active
701791,2024-02-08,5311,223,302,active
701792,2024-04-22,5402,208,304,active
701793,2025-08-04,5250,215,315,active
701794,2025-09-28,5021,213,316,active
701795,2023-12-17,5077,214,301,active
701796,2024-10-27,5122,215,308,active
701797,2025-05-25,5550,213,313,active
701798,2025-05-29,5319,211,314,active
701799,2025-03-19,5315,208,312,active
701800,2025-02-09,5015,223,311,active
701801,2024-06-27,5147,220,306,active
701802,2024-03-30,5093,214,304,active
701803,2024-03-30,5575,212,303,active
701804,2025-04-04,5447,213,312,active
701805,2025-07-17,5269,206,315,active
701806,2025-01-14,5425,204,310,active
701807,2024-03-29,5274,204,303,active
701808,2024-02-18,5494,207,303,active
701809,2025-03-26,5172,204,312,cancelled
701810,2023-12-26,5564,216,301,active
701811,2025-04-02,5137,219,312,active
701812,2025-02-01,5453,203,311,active
701813,2024-09-14,5189,201,307,active
701814,2023-12-25,5221,214,301,active
701815,2025-01-31,5118,216,311,active
701816,2025-04-26,5151,217,313,active
701817,2025-07-28,5543,201,315,active
701818,2025-04-17,5450,223,313,active
701819,2024-11-19,5500,210,309,active
701820,2024-10-07,5532,209,308,active
701821,2024-11-05,5501,209,309,active
701822,2023-12-06,5375,211,301,active
701823,2024-02-03,5398,211,302,active
701824,2024-06-07,5216,203,305,active
701825,2024-08-11,5132,218,307,active
701826,2025-03-30,5290,212,312,active
701827,2025-04-17,5573,222,313,active
701828,2025-07-18,5317,221,315,active
701829,2024-01-18,5284,211,302,active
701830,2024-02-17,5182,215,302,active
701831,2024-11-08,5029,223,309,active
701832,2025-09-02,5324,218,316,active
701833,2025-04-28,5544,204,313,active
701834,2025-01-19,5173,208,310,active
701835,2025-02-23,5476,221,311,active
701836,2024-04-03,5221,201,304,active
701837,2024-12-25,5188,217,310,active
701838,2024-06-23,5066,223,305,active
701839,2024-03-10,5303,222,303,active
701840,2024-03-21,5558,211,303,active
701841,2024-11-05,5311,206,309,active
701842,2025-08-03,5506,202,315,cancelled
701843,2024-01-29,5112,217,302,active
701844,2024-01-18,5076,209,302,active
701845,2025-08-26,5370,210,316,active
701846,2024-06-02,5363,204,305,active
701847,2025-07-17,5042,210,315,active
701848,2025-07-17,5247,204,315,active
701849,2025-03-25,5207,203,312,active
701850,2024-09-25,5580,220,308,active
701851,2024-04-19,5417,210,304,cancelled
701852,2025-09-02,5480,213,316,active
701853,2024-01-16,5237,211,302,active
701854,2025-03-29,5290,219,312,active
701855,2024-02-18,5046,218,303,active
701856,2024-06-17,5130,210,305,active
701857,2025-01-26,5435,223,311,cancelled
701858,2025-07-13,5078,218,315,active
701859,2024-08-29,5515,222,307,active
701860,2024-08-24,5489,206,307,active
701861,2024-10-13,5405,218,308,active
701862,2024-05-10,5071,216,304,active
701863,2024-01-14,5303,214,302,active
701864,2024-08-03,5291,206,307,cancelled
701865,2024-07-03,5539,219,306,active
701866,2025-04-28,5072,213,313,active
701867,2024-04-10,5405,203,304,active
701868,2024-12-10,5593,223,310,active
701869,2024-02-26,5541,205,303,active
701870,2024-01-09,5391,202,302,active
701871,2025-02-22,5527,206,311,active
701872,2023-12-10,5392,208,301,active
701873,2025-02-06,5034,224,311,active
701874,2025-04-25,5418,221,313,active
701875,2024-05-29,5450,221,305,active
701876,2024-07-09,5296,221,306,active
701877,2025-02-03,5548,213,311,active
701878,2025-09-17,5453,209,316,active
701879,2024-05-23,5174,210,305,active
701880,2024-05-12,5067,219,305,active
701881,2024-08-06,5044,205,307,active
701882,2024-05-22,5486,223,305,active
701883,2024-05-06,5224,212,304,active
701884,2024-07-22,5575,222,306,active
701885,2024-12-07,5213,213,309,active
701886,2024-01-07,5257,207,301,active
701887,2024-08-27,5556,206,307,active
701888,2025-05-02,5378,204,313,active
701889,2024-09-14,5551,213,307,active
701890,2025-02-17,5594,214,311,active
701891,2025-03-24,5256,207,312,active
701892,2024-07-26,5413,224,306,active
701893,2024-11-19,5305,211,309,active
701894,2024-01-07,5365,211,302,active
701895,2024-10-06,5336,208,308,active
701896,2025-04-11,5217,212,312,active
701897,2024-07-25,5067,202,306,active
701898,2024-12-25,5463,217,310,active
701899,2024-10-26,5265,210,308,active
701900,2024-05-23,5415,211,305,active
701901,2024-05-12,5246,224,305,active
701902,2025-06-19,5227,205,314,active
701903,2025-07-16,5318,224,315,active
701904,2025-03-01,5345,220,311,cancelled
701905,2025-08-22,5498,219,316,active
701906,2025-09-08,5393,217,316,active
701907,2024-03-30,5574,202,303,active
701908,2025-02-21,5478,221,311,active
701909,2025-07-03,5118,209,314,active
701910,2025-05-21,5049,220,313,active
701911,2025-08-13,5377,207,315,active
701912,2025-05-23,5199,207,314,cancelled
701913,2024-06-28,5168,219,306,active
701914,2024-04-20,5570,216,304,active
701915,2025-07-02,5235,203,314,active
701916,2025-04-28,5046,201,313,active
701917,2025-09-21,5309,214,316,active
701918,2025-01-02,5131,224,310,active
701919,2023-12-28,5092,214,301,active
701920,2024-02-05,5250,213,302,active
701921,2025-09-04,5310,202,316,cancelled
701922,2025-01-16,5149,209,310,active
701923,2024-04-24,5194,203,304,active
701924,2025-01-15,5316,217,310,active
701925,2024-04-16,5462,215,304,active
701926,2024-09-15,5436,211,308,active
701927,2024-08-13,5333,207,307,active
701928,2024-11-10,5516,223,309,active
701929,2024-07-12,5555,210,306,active
701930,2024-04-22,5352,211,304,active
701931,2024-09-15,5120,217,307,active
701932,2025-08-15,5073,215,316,active
701933,2025-06-19,5278,219,314,active
701934,2025-01-01,5400,201,310,active
701935,2025-07-13,5167,224,315,active
701936,2024-08-26,5066,213,307,active
701937,2025-07-04,5508,202,315,active
701938,2024-09-30,5488,222,308,active
701939,2024-06-15,5014,222,305,active
701940,2024-05-18,5221,221,305,active
701941,2025-07-24,5153,201,315,active
701942,2024-10-05,5560,206,308,cancelled
701943,2025-09-10,5246,216,316,active
701944,2025-08-24,5337,208,316,active
701945,2023-12-25,5153,204,301,active
701946,2024-11-18,5363,216,309,active
701947,2024-05-11,5546,222,305,active
701948,2024-02-03,5571,214,302,active
701949,2024-01-21,5534,223,302,active
701950,2024-12-22,5356,205,310,active
701951,2025-07-05,5562,223,314,active
701952,2025-08-25,5225,203,316,active
701953,2025-04-22,5373,207,313,active
701954,2025-08-03,5307,217,315,active
701955,2024-06-03,5181,206,305,active
701956,2024-11-13,5366,205,309,active
701957,2024-07-09,5071,215,306,active
701958,2024-02-18,5111,211,303,active
701959,2025-04-27,5209,224,313,active
701960,2023-12-05,5011,220,301,active
701961,2024-08-04,5543,215,306,active
701962,2024-10-04,5557,221,308,active
701963,2025-07-02,5129,217,314,active
701964,2024-10-19,5415,216,308,active
701965,2024-12-31,5117,208,310,active
701966,2024-02-07,5042,204,302,active
701967,2025-04-27,5453,219,313,cancelled
701968,2024-02-11,5112,205,302,active
701969,2024-12-28,5407,211,310,active
701970,2024-04-30,5277,223,304,active
701971,2025-01-01,5505,205,310,active
701972,2025-08-03,5241,202,315,active
701973,2024-06-23,5399,210,305,active
701974,2024-09-21,5279,216,308,active
701975,2025-04-20,5259,213,313,active
701976,2024-09-14,5216,215,308,active
701977,2024-06-24,5226,224,306,active
701978,2025-02-18,5330,206,311,active
701979,2025-02-14,5186,216,311,active
701980,2024-03-05,5364,211,303,active
701981,2024-04-01,5023,204,304,active
701982,2025-07-04,5054,221,315,active
701983,2024-05-01,5017,213,304,active
701984,2024-08-02,5417,209,307,active
701985,2025-07-01,5055,205,314,active
701986,2025-01-14,5063,221,310,cancelled
701987,2025-06-30,5470,207,314,active
701988,2024-08-02,5048,212,307,active
701989,2024-08-24,5494,209,307,active
701990,2024-07-07,5555,206,306,cancelled
701991,2024-12-02,5398,224,309,active
701992,2024-03-29,5228,216,304,active
701993,2023-12-20,5433,205,301,active
701994,2024-02-11,5583,218,302,active
701995,2024-08-14,5170,214,307,active
701996,2024-12-01,5531,213,309,active
701997,2025-04-11,5433,223,312,active
701998,2024-02-21,5185,215,303,active
701999,2024-06-03,5226,215,305,active
702000,2025-08-07,5148,213,315,active
702001,2024-02-13,5579,213,302,active
702002,2024-06-20,5097,218,305,active
702003,2025-02-22,5182,213,311,active
702004,2025-04-12,5255,203,313,active
702005,2023-12-23,5450,223,301,active
702006,2024-01-15,5060,222,302,active
702007,2024-11-26,5107,210,309,active
702008,2023-12-09,5375,204,301,active
702009,2024-08-30,5479,212,307,active
702010,2025-08-13,5503,211,315,active
702011,2025-02-08,5218,202,311,active
702012,2024-11-20,5290,203,309,active
702013,2025-03-31,5070,222,312,active
702014,2025-09-06,5310,215,316,active
702015,2025-01-28,5133,211,311,active
702016,2024-12-06,5520,205,310,active
702017,2024-06-08,5379,213,305,active
702018,2024-05-19,5355,205,305,active
702019,2024-02-09,5033,220,302,cancelled
702020,2024-10-01,5057,214,308,active
702021,2024-05-01,5318,201,304,active
702022,2024-03-06,5179,205,303,active
702023,2025-01-19,5574,222,311,active
702024,2024-11-08,5212,223,309,active
702025,2023-12-11,5424,222,301,active
702026,2024-03-10,5346,211,303,active
702027,2025-01-14,5469,217,310,active
702028,2024-01-07,5348,216,302,active
702029,2025-08-16,5148,204,315,active
702030,2025-04-01,5517,212,312,active
702031,2024-07-30,5237,212,306,active
702032,2025-03-02,5035,208,312,active
702033,2024-02-19,5571,220,303,active
702034,2025-02-17,5118,217,311,active
702035,2023-11-27,5330,221,301,active
702036,2024-12-19,5123,218,310,active
702037,2025-01-25,5195,211,311,active
702038,2025-05-26,5075,218,314,cancelled
702039,2025-02-03,5395,209,311,active
702040,2025-05-04,5127,217,313,active
702041,2025-01-13,5156,214,310,active
702042,2024-03-22,5329,205,303,active
702043,2024-07-10,5038,203,306,active
702044,2024-08-21,5094,203,307,active
702045,2025-08-30,5158,202,316,active
702046,2025-08-25,5456,221,316,active
702047,2024-01-25,5423,203,302,active
702048,2024-03-01,5294,223,303,active
702049,2024-02-01,5539,223,302,active
702050,2024-02-06,5023,206,302,active
702051,2024-01-27,5348,205,302,active
702052,2024-06-09,5080,202,305,active
702053,2024-07-06,5389,206,306,active
702054,2024-06-29,5030,206,306,active
702055,2025-03-31,5074,209,312,active
702056,2024-05-07,5256,204,304,active
702057,2024-07-22,5374,202,306,active
702058,2024-10-20,5556,204,308,active
702059,2025-06-18,5565,217,314,active
702060,2025-01-07,5300,211,310,active
702061,2025-05-27,5150,212,314,active
702062,2023-12-18,5436,202,301,active
702063,2024-08-02,5485,224,307,active
702064,2024-05-02,5160,206,304,active
702065,2025-07-14,5060,217,315,active
702066,2024-09-11,5502,216,307,active
702067,2025-01-28,5223,219,311,active
702068,2024-06-30,5454,215,306,active
702069,2024-06-02,5124,204,305,active
702070,2025-04-12,5527,221,312,active
702071,2024-06-10,5088,215,305,active
702072,2025-03-23,5156,213,312,active
702073,2024-09-04,5032,224,307,active
702074,2024-04-23,5084,217,304,active
702075,2025-08-16,5274,223,316,cancelled
702076,2024-06-08,5321,215,305,cancelled
702077,2024-07-17,5393,201,306,active
702078,2025-09-10,5549,207,316,active
702079,2025-08-22,5031,224,316,active
702080,2025-04-28,5561,204,313,active
702081,2025-09-10,5109,210,316,active
702082,2024-12-23,5507,220,310,active
702083,2025-08-02,5516,220,315,active
702084,2024-09-14,5158,216,307,cancelled
702085,2025-01-19,5496,206,311,cancelled
702086,2025-04-23,5344,223,313,active
702087,2024-06-04,5479,206,305,active
702088,2025-02-24,5513,206,311,active
702089,2025-08-10,5452,222,315,active
702090,2024-12-03,5296,212,309,active
702091,2025-02-13,5533,218,311,active
702092,2024-08-02,5332,204,306,active
702093,2024-04-01,5594,203,304,active
702094,2025-07-03,5191,208,314,active
702095,2024-06-19,5266,214,305,active
702096,2025-05-15,5547,217,313,active
702097,2025-03-30,5538,213,312,active
702098,2024-07-14,5199,215,306,active
702099,2025-07-17,5261,222,315,active
702100,2025-07-28,5559,208,315,active
702101,2024-09-26,5027,211,308,active
702102,2025-07-03,5281,206,314,active
702103,2025-03-29,5523,206,312,active
702104,2025-09-14,5480,207,316,active
702105,2024-07-10,5479,205,306,active
702106,2024-11-22,5163,217,309,active
702107,2024-11-18,5362,223,309,active
702108,2025-05-30,5135,223,314,cancelled
702109,2024-08-06,5486,220,307,active
702110,2025-01-15,5207,219,310,active
702111,2025-02-13,5408,215,311,active
702112,2025-06-13,5131,219,314,cancelled
702113,2024-06-22,5488,210,306,active
702114,2024-02-15,5423,215,302,active
702115,2025-03-30,5125,207,312,active
702116,2025-09-13,5035,201,316,active
702117,2024-03-31,5220,205,304,active
702118,2024-10-06,5102,207,308,active
702119,2024-08-07,5264,206,307,active
702120,2024-07-28,5060,205,306,active
702121,2024-11-24,5412,223,309,active
702122,2024-06-28,5252,220,306,active
702123,2025-08-11,5090,208,315,active
702124,2024-10-25,5203,222,309,active
702125,2024-09-12,5269,218,307,active
702126,2024-12-08,5580,204,310,active
702127,2024-09-23,5476,222,308,active
702128,2025-03-01,5493,218,311,active
702129,2024-03-03,5007,224,303,active
702130,2024-10-27,5050,201,308,active
702131,2024-11-16,5010,210,309,active
702132,2024-06-10,5094,216,305,active
702133,2025-07-01,5549,204,314,cancelled
702134,2025-08-30,5554,211,316,active
702135,2025-09-12,5489,211,316,active
702136,2025-08-26,5471,206,316,active
702137,2024-11-19,5565,201,309,active
702138,2023-12-22,5501,213,301,active
702139,2024-08-18,5275,210,307,active
702140,2024-07-15,5347,224,306,active
702141,2025-03-23,5100,218,312,active
702142,2025-04-20,5248,210,313,active
702143,2025-02-09,5475,204,311,active
702144,2024-07-22,5574,221,306,active
702145,2025-05-11,5546,208,313,active
702146,2024-10-10,5317,219,308,active
702147,2025-05-11,5527,210,313,active
702148,2025-04-08,5026,206,312,active
702149,2024-02-09,5540,210,302,active
702150,2024-06-15,5055,221,305,active
702151,2025-02-22,5534,203,311,active
702152,2024-11-28,5228,216,309,active
702153,2024-12-02,5044,202,309,active
702154,2024-12-30,5142,211,310,active
702155,2025-08-29,5497,211,316,active
702156,2024-02-05,5142,221,302,active
702157,2023-12-02,5082,210,301,active
702158,2023-12-05,5588,211,301,active
702159,2025-03-12,5020,211,312,active
702160,2024-11-28,5050,212,309,active
702161,2024-05-16,5327,221,305,cancelled
702162,2024-01-03,5444,219,301,active
702163,2024-12-05,5063,204,309,active
702164,2024-01-29,5550,205,302,active
702165,2025-07-02,5250,209,314,active
702166,2024-03-29,5589,223,304,active
702167,2023-12-10,5350,201,301,active
702168,2025-08-06,5036,202,315,active
702169,2024-07-18,5441,212,306,active
702170,2024-10-20,5144,216,308,active
702171,2024-08-22,5039,222,307,active
702172,2023-12-13,5040,216,301,active
702173,2024-10-31,5490,203,309,active
702174,2025-06-02,5102,223,314,active
702175,2024-01-16,5092,221,302,active
702176,2024-10-27,5511,218,308,active
702177,2024-12-22,5376,215,310,active
702178,2025-05-12,5061,210,313,active
702179,2024-01-07,5129,217,302,active
702180,2024-07-09,5598,206,306,active
702181,2023-12-02,5105,217,301,active
702182,2024-11-16,5139,202,309,active
702183,2025-08-15,5543,221,315,active
702184,2024-05-25,5384,221,305,cancelled
702185,2024-05-02,5503,207,304,active
702186,2024-11-30,5331,217,309,active
702187,2024-12-26,5573,204,310,active
