OrderID	ProductID	CustomerID	OrderDate	OrderPriority	OrderQuantity	Sales	Discount	ShipMode	Profit	UnitPrice	ShippingCost
49634	186776	39916227	2012-03-23	Not Specified	45	132.31000	0.02	Regular Air	10.91	2.88	1.49
33604	89922	46365602	2011-08-18	High	10	59.62000	0.04	Regular Air	-56.30	5.40	7.78
40806	89922	63210192	2011-09-06	Critical	8	53.14000	0.00	Regular Air	-41.26	5.40	7.78
34753	106849	63210192	2010-01-18	Not Specified	7	117.06200	0.09	Regular Air	-63.70	20.99	0.99
8545	234415	63210192	2009-06-17	Low	25	113.75000	0.00	Regular Air	-77.34	4.13	5.34
34434	1000550	63210192	2011-05-09	Not Specified	23	116.56000	0.04	Regular Air	50.66	4.98	0.49
8454	89922	91844273	2012-08-15	Medium	38	218.77000	0.03	Regular Air	-188.13	5.40	7.78
42081	275481	91844273	2011-01-10	Low	26	1493.85800	0.02	Regular Air	183.24	65.99	8.80
8960	990658	91844273	2010-06-05	Medium	15	1150.53450	0.01	Regular Air	361.65	85.99	1.25
14471	236065	20566789	2011-05-26	Not Specified	44	823.63000	0.03	Regular Air	375.02	18.65	3.77
5121	335550	20566789	2012-05-10	Not Specified	45	1991.70300	0.07	Regular Air	559.11	55.99	1.25
14240	373440	20566789	2012-02-17	High	24	68.88000	0.00	Regular Air	1.31	2.78	1.49
22657	519606	20566789	2011-10-29	High	8	32.92000	0.05	Regular Air	-7.73	3.95	2.00
6144	640880	20566789	2009-06-21	Critical	24	67.35000	0.07	Regular Air	22.63	2.88	0.50
36803	774939	20566789	2012-08-04	Not Specified	42	121.65000	0.05	Regular Air	30.76	2.88	0.99
20706	217285	21047871	2009-07-12	High	41	5583.27000	0.04	Express Air	1539.59	136.98	24.49
46113	217285	13226561	2009-12-02	Not Specified	18	2567.13000	0.02	Express Air	945.54	136.98	24.49
42403	358060	13226561	2009-06-20	Not Specified	38	117.84000	0.04	Regular Air	30.76	3.08	0.99
52964	217285	17332515	2010-03-31	Critical	44	5735.79000	0.08	Regular Air	828.27	136.98	24.49
51938	567704	17332515	2011-05-17	Low	5	503.32750	0.06	Regular Air	-488.31	125.99	5.63
51169	217285	103284166	2010-12-24	High	2	291.66000	0.08	Regular Air	-192.92	136.98	24.49
23557	217285	36255546	2011-05-31	Not Specified	7	1011.16000	0.02	Regular Air	547.96	136.98	24.49
33060	577552	36255546	2010-02-19	High	3	15.88000	0.05	Regular Air	-11.04	3.74	4.69
46624	480920	36255546	2010-04-26	Not Specified	28	110.20000	0.07	Regular Air	42.84	4.13	0.50
30214	312562	36255546	2009-10-04	Low	38	375.61000	0.10	Express Air	-21.26	10.44	5.75
24707	217285	40571381	2012-03-10	Medium	14	1961.39000	0.00	Regular Air	761.04	136.98	24.49
21573	944147	40571381	2012-04-25	Critical	31	96.23000	0.05	Regular Air	24.05	3.08	0.99
24707	746518	40571381	2012-03-10	Medium	3	4.94000	0.10	Regular Air	-1.76	1.48	0.70
1991	217285	91610897	2012-09-06	Not Specified	27	3491.06000	0.09	Regular Air	921.70	136.98	24.49
17959	217285	43644616	2012-09-09	Medium	21	2784.57000	0.05	Regular Air	847.06	136.98	24.49
12931	460438	43644616	2012-04-24	Medium	11	653.92000	0.02	Regular Air	52.89	59.76	9.71
51140	217285	81275177	2012-09-14	Low	3	394.34000	0.10	Regular Air	352.38	136.98	24.49
38370	381880	81275177	2011-04-03	High	50	169.13000	0.00	Regular Air	43.05	3.14	1.14
17670	464128	81275177	2009-08-25	Medium	14	36.52000	0.07	Regular Air	10.05	2.61	0.50
837	793081	81275177	2009-06-14	Not Specified	11	65.70000	0.01	Regular Air	13.41	5.84	0.83
15718	667910	81275177	2009-01-27	Critical	41	1863.02000	0.03	Regular Air	360.63	43.98	8.99
52608	899010	28609672	2009-01-21	Low	36	147.71000	0.05	Regular Air	40.04	3.98	0.70
53476	899010	5044115	2009-06-11	Not Specified	24	93.85000	0.08	Regular Air	19.42	3.98	0.70
22468	635598	5044115	2010-06-10	Not Specified	11	65.10000	0.03	Regular Air	13.31	5.68	1.46
47682	746721	5044115	2012-11-16	Not Specified	38	3191.24000	0.00	Regular Air	1620.23	83.98	5.01
28933	899010	56068175	2009-07-09	Critical	38	156.20000	0.03	Regular Air	43.00	3.98	0.70
12965	730110	56068175	2010-06-25	Medium	7	44.74000	0.04	Regular Air	-20.10	5.74	5.01
4675	899010	96063089	2010-11-24	Not Specified	4	17.89000	0.00	Regular Air	-1.15	3.98	0.70
18370	753117	96063089	2011-01-13	Low	41	1271.04750	0.00	Regular Air	-158.24	35.99	5.00
8135	367450	96063089	2011-06-26	Not Specified	16	772.41200	0.03	Regular Air	-184.69	55.99	5.00
58372	899010	31406507	2011-04-02	Low	48	184.10000	0.04	Regular Air	43.20	3.98	0.70
6179	924094	55417339	2009-06-02	Not Specified	15	2690.75150	0.00	Regular Air	234.61	200.99	8.08
15271	444231	55417339	2010-07-25	Critical	7	222.25800	0.03	Regular Air	-77.90	35.99	1.25
25860	746721	55417339	2010-01-02	Low	9	740.20000	0.05	Express Air	239.94	83.98	5.01
53894	924094	14111599	2009-07-07	Critical	29	5159.37250	0.02	Express Air	1252.48	200.99	8.08
12066	924094	12859907	2011-02-06	Medium	27	4442.04900	0.10	Regular Air	720.95	200.99	8.08
2756	656848	12859907	2009-04-17	Critical	42	248.54000	0.07	Regular Air	111.75	6.30	0.50
54053	924094	54579533	2012-02-14	High	34	5634.35250	0.03	Regular Air	1185.41	200.99	8.08
11779	424146	54579533	2010-06-29	Not Specified	45	311.10000	0.04	Regular Air	86.60	6.88	2.00
42599	355734	54579533	2009-04-06	Medium	31	9459.94000	0.04	Delivery Truck	2023.75	300.98	54.92
3397	186776	54579533	2009-06-22	Medium	11	30.61000	0.09	Regular Air	-3.38	2.88	1.49
17543	924094	7345328	2012-05-25	Critical	26	4300.62600	0.06	Regular Air	685.21	200.99	8.08
16961	841964	7345328	2009-01-06	Not Specified	27	46.86000	0.06	Regular Air	-37.08	1.70	1.99
12096	924094	50378986	2012-09-19	Medium	46	8009.59250	0.02	Regular Air	2332.40	200.99	8.08
36001	877669	50378986	2011-03-28	Low	45	1038.82000	0.05	Regular Air	-78.36	22.38	15.10
32449	924094	61795149	2012-12-09	Critical	44	7195.25850	0.09	Express Air	1698.16	200.99	8.08
19140	638256	61795149	2009-09-30	Medium	50	155.54000	0.09	Regular Air	15.66	3.29	1.35
32449	494051	61795149	2012-12-09	Critical	39	277.58000	0.08	Regular Air	-276.88	7.28	11.15
21703	344239	9479478	2009-03-02	Not Specified	15	2211.73400	0.02	Express Air	80.76	175.99	4.99
21703	481924	9479478	2009-03-02	Not Specified	3	12.01000	0.00	Regular Air	-1.08	3.69	0.50
2144	344239	58189342	2009-03-28	Medium	40	5945.36750	0.08	Regular Air	1585.48	175.99	4.99
69	213268	58189342	2009-06-03	Not Specified	42	1186.06000	0.09	Regular Air	511.69	30.93	3.92
50304	736726	58189342	2010-01-31	Critical	3	72.46000	0.05	Delivery Truck	-60.74	15.23	27.75
44805	686443	58189342	2012-09-14	High	40	1710.65000	0.01	Regular Air	782.01	41.94	2.99
38659	491105	58189342	2010-03-30	Low	32	4025.66000	0.05	Delivery Truck	-395.12	124.49	51.94
50304	459677	58189342	2010-01-31	Critical	22	887.98000	0.04	Regular Air	239.94	39.98	9.83
53254	344239	85401643	2009-08-18	Medium	34	5442.14200	0.00	Regular Air	1640.30	175.99	4.99
1411	344239	29419345	2009-12-20	High	47	6717.93250	0.09	Regular Air	1717.89	175.99	4.99
18855	69354	29419345	2009-09-15	High	31	229.43000	0.03	Regular Air	-127.05	7.30	7.72
3778	344239	92103421	2010-05-25	Critical	34	5133.92350	0.02	Regular Air	1313.95	175.99	4.99
39909	344239	58951505	2011-02-24	Low	50	7778.75800	0.00	Regular Air	2547.30	175.99	4.99
10470	344239	88328172	2012-05-04	Low	20	2913.14550	0.09	Regular Air	333.72	175.99	4.99
10470	772510	88328172	2012-05-04	Low	40	1757.43000	0.02	Express Air	490.77	44.01	3.50
14755	748546	3863253	2010-01-05	High	44	2322.81200	0.10	Express Air	454.38	65.99	4.20
28321	944147	3863253	2010-08-01	Medium	28	90.50000	0.03	Regular Air	24.71	3.08	0.99
14755	436896	3863253	2010-01-05	High	31	111.48000	0.09	Regular Air	29.57	3.85	0.70
33154	748546	80699720	2010-08-03	Critical	7	368.02450	0.09	Regular Air	-218.81	65.99	4.20
34400	748546	67569954	2012-12-24	Low	17	988.64350	0.04	Regular Air	89.89	65.99	4.20
34400	737723	67569954	2012-12-24	Low	25	92.53000	0.01	Regular Air	-71.52	3.57	4.17
12869	259219	104503994	2009-01-25	Not Specified	15	1532.48200	0.10	Regular Air	-43.00	125.99	8.99
17251	259219	5130941	2009-10-27	Not Specified	26	2951.43800	0.00	Regular Air	667.28	125.99	8.99
16132	258022	5130941	2012-10-27	Medium	26	519.96000	0.07	Regular Air	169.44	21.38	2.99
48704	259219	86967557	2012-01-09	High	11	1247.85950	0.01	Regular Air	-55.80	125.99	8.99
2725	986755	15369322	2009-05-20	Not Specified	39	2178.43100	0.01	Express Air	396.97	65.99	8.99
1575	767830	15369322	2011-09-12	Medium	10	525.67400	0.08	Regular Air	-147.02	65.99	5.26
40707	986755	96421847	2009-06-11	High	26	1495.18400	0.00	Regular Air	211.09	65.99	8.99
51747	1015676	96421847	2012-07-05	Medium	3	12.11000	0.02	Regular Air	-0.98	3.69	0.50
35430	986755	27976227	2010-03-25	Low	31	1655.36650	0.08	Regular Air	173.93	65.99	8.99
35271	986755	41308400	2010-07-26	High	19	1083.40150	0.02	Regular Air	64.53	65.99	8.99
17410	986755	45914050	2010-09-01	Low	5	284.67350	0.04	Express Air	-247.24	65.99	8.99
17988	986755	44297353	2010-09-22	Low	46	2660.61050	0.03	Regular Air	618.07	65.99	8.99
59553	986755	31509023	2010-11-12	Not Specified	42	2170.30500	0.10	Regular Air	264.32	65.99	8.99
21956	986755	83693488	2011-02-01	High	2	125.27300	0.02	Regular Air	-301.91	65.99	8.99
54882	1000550	83693488	2011-02-06	Critical	17	86.29000	0.02	Regular Air	34.98	4.98	0.49
23522	986755	59235527	2011-04-11	Critical	20	1077.80850	0.06	Express Air	17.25	65.99	8.99
4230	986755	99518139	2012-03-03	Critical	46	2508.31600	0.07	Express Air	456.81	65.99	8.99
11714	911552	99518139	2009-08-04	Critical	9	141.83000	0.06	Regular Air	-35.69	15.73	7.42
26464	681809	99518139	2011-12-11	High	25	268.58000	0.03	Regular Air	-26.33	10.89	4.50
11748	95746	99518139	2009-06-03	Not Specified	23	3503.12000	0.01	Delivery Truck	-168.14	145.98	46.20
5254	986755	101792006	2012-07-25	Not Specified	31	1735.35150	0.08	Regular Air	258.62	65.99	8.99
26693	335550	101792006	2010-08-21	Medium	44	2094.97800	0.06	Express Air	697.29	55.99	1.25
34723	986755	22470862	2012-12-09	Medium	29	1487.89950	0.09	Regular Air	79.32	65.99	8.99
44613	560855	22470862	2010-08-30	High	17	120.75100	0.03	Regular Air	-71.39	7.99	5.03
39815	251489	99084990	2009-04-09	Low	43	4075.37600	0.05	Regular Air	841.73	115.99	8.99
16096	147972	99084990	2011-01-19	High	9	42.21000	0.00	Express Air	18.21	2.88	0.99
44231	251489	39086044	2009-11-03	Not Specified	24	2343.07600	0.06	Regular Air	311.64	115.99	8.99
44231	841915	39086044	2009-11-03	Not Specified	43	784.72000	0.01	Regular Air	-87.96	17.98	4.00
24003	803900	7432978	2009-10-31	Critical	4	129.78650	0.05	Express Air	-116.51	35.99	5.99
54053	367450	79845128	2012-02-14	High	18	821.78850	0.06	Express Air	-230.34	55.99	5.00
3397	284312	79845128	2009-06-22	Medium	43	815.89000	0.10	Regular Air	-20.25	19.98	4.00
47106	299230	89179979	2011-10-25	Medium	37	2192.63000	0.05	Regular Air	660.06	59.98	3.99
44196	954944	8553190	2009-08-22	Not Specified	10	56.91000	0.01	Regular Air	7.50	5.18	2.04
37473	954944	71683306	2009-10-01	Low	8	43.72000	0.06	Regular Air	2.12	5.18	2.04
11011	861428	5768603	2012-05-13	High	33	8305.19000	0.04	Delivery Truck	1383.32	240.98	60.20
38656	188015	32302821	2012-08-10	Low	13	64.46000	0.01	Regular Air	25.16	4.91	0.50
24003	154089	42701778	2009-10-31	Critical	9	11.89000	0.06	Regular Air	-6.12	1.26	0.70
43745	947046	104907203	2010-11-01	Low	43	2433.53000	0.02	Regular Air	946.70	54.48	0.99
49634	681809	10236331	2012-03-23	Not Specified	39	403.73000	0.06	Regular Air	-44.13	10.89	4.50
8710	821997	40732966	2009-01-04	Critical	17	63.34000	0.03	Regular Air	-76.02	3.36	6.27
12452	616694	68464052	2010-12-07	Medium	1	356.95000	0.08	Regular Air	-228.24	387.99	19.99
36647	278621	63834266	2009-06-30	High	18	174.62000	0.10	Regular Air	-119.77	9.71	9.45
58470	1003701	38512011	2011-06-08	High	45	854.14000	0.01	Regular Air	94.00	18.97	9.03
58470	430772	38512011	2011-06-08	High	36	236.19000	0.06	Regular Air	-76.92	6.48	5.94
58470	300581	38512011	2011-06-08	High	5	159.50000	0.09	Regular Air	-57.98	31.98	6.72
50657	1047536	82335880	2011-12-18	High	40	315.45000	0.01	Regular Air	-305.88	7.38	11.51
56420	800064	45311141	2011-07-24	Low	16	597.44000	0.09	Regular Air	108.30	38.06	4.50
11362	205200	23051437	2012-09-10	Low	9	6420.87000	0.02	Regular Air	-690.21	699.99	24.49
35300	135665	44905147	2010-03-02	Medium	35	1445.60000	0.08	Regular Air	126.03	41.32	8.66
35782	351447	8480164	2011-08-05	Low	42	6427.18000	0.09	Regular Air	2097.10	165.98	19.99
16545	617337	84795584	2010-05-09	Not Specified	10	50.97000	0.09	Regular Air	4.45	5.16	0.73
21729	581893	63582475	2012-12-06	Low	14	1082.66000	0.08	Regular Air	-256.93	79.52	48.20
36896	980324	63582475	2009-11-03	Critical	41	1008.95000	0.04	Express Air	69.31	25.38	8.99
47303	952000	63582475	2011-12-05	Medium	47	1413.82000	0.10	Regular Air	226.53	30.98	11.63
19559	677137	69563791	2010-04-15	High	18	2445.21200	0.02	Express Air	275.77	155.99	8.99
18432	370731	25507147	2011-03-12	High	42	451.32000	0.04	Regular Air	1.16	10.64	5.16
30532	232999	47450738	2011-11-26	High	28	431.37000	0.03	Regular Air	-28.67	15.22	9.73
18466	492210	16666221	2012-05-21	Low	24	2694.01000	0.08	Express Air	994.31	120.97	7.11
53445	152427	44817590	2012-10-24	High	8	105.95000	0.01	Regular Air	-44.33	11.66	8.99
27811	166184	44817590	2011-03-04	Not Specified	4	73.90000	0.06	Regular Air	-39.64	15.99	13.18
23104	168172	48076280	2011-04-09	Medium	3	30.92000	0.02	Express Air	28.64	6.98	2.83
26976	998209	20148851	2011-05-20	Not Specified	28	1417.21000	0.07	Regular Air	63.88	51.65	18.45
46468	351447	40615970	2011-01-11	Critical	46	7535.96000	0.08	Regular Air	2745.87	165.98	19.99
44261	648476	39049481	2012-03-23	High	31	13064.06000	0.01	Express Air	5979.56	420.98	19.99
7461	649343	38038963	2009-01-12	Low	44	90.35000	0.02	Regular Air	-16.72	1.98	0.70
34498	1003701	60181220	2009-02-15	Low	3	62.89000	0.09	Regular Air	-23.20	18.97	9.03
54819	482686	60181220	2009-10-10	Low	10	53.32000	0.07	Regular Air	-20.68	4.97	5.71
38887	512058	92369283	2009-10-24	Critical	50	264.05000	0.07	Regular Air	25.05	5.58	1.99
44706	594189	91811409	2010-03-30	Low	18	7556.61000	0.08	Delivery Truck	-352.24	424.21	110.20
53024	643318	91811409	2012-05-12	Not Specified	9	187.13000	0.09	Regular Air	12.40	20.28	14.39
12261	456173	91811409	2010-10-23	Low	4	20.59000	0.02	Express Air	1.19	3.98	0.83
11269	285813	97428330	2012-05-26	Low	1	47.01000	0.09	Regular Air	-19.32	27.75	19.99
52197	835973	28130934	2012-08-04	Critical	6	377.03000	0.06	Regular Air	-78.82	64.98	6.88
32037	920949	66378277	2009-02-16	Low	15	9862.51000	0.07	Regular Air	325.29	699.99	24.49
802	445951	102252318	2011-01-04	Critical	33	378.60000	0.08	Regular Air	12.72	11.70	5.63
15651	322672	20705818	2012-10-04	Critical	14	1144.35000	0.05	Regular Air	-448.60	80.98	35.00
27879	134249	20705818	2010-02-26	Medium	30	301.60000	0.01	Express Air	-24.93	9.65	6.22
15651	338935	20705818	2012-10-04	Critical	40	2182.91000	0.10	Express Air	549.45	60.22	3.50
49767	482713	81843446	2010-11-08	Critical	39	5196.19000	0.10	Regular Air	2052.13	140.99	13.99
59491	1047536	98185921	2012-03-24	High	6	57.90000	0.03	Regular Air	-48.14	7.38	11.51
8162	689019	17767864	2009-10-07	Medium	42	5450.60000	0.10	Regular Air	10.86	140.85	19.99
9829	952000	26421512	2011-12-08	Critical	23	750.39000	0.04	Regular Air	133.71	30.98	11.63
24384	677137	73966703	2011-03-26	Medium	20	2458.24250	0.10	Regular Air	110.54	155.99	8.99
24384	226162	73966703	2011-03-26	Medium	21	3981.23000	0.07	Regular Air	294.94	193.17	19.99
51044	629210	73966703	2012-01-18	Low	26	1333.18000	0.07	Delivery Truck	120.01	50.98	14.19
12067	908791	79755549	2010-02-04	Critical	6	58.84000	0.05	Regular Air	4.29	9.48	3.72
30567	285119	79755549	2009-01-14	Not Specified	3	38.71000	0.01	Express Air	23.00	9.48	7.29
12067	700485	79755549	2010-02-04	Critical	12	1211.72000	0.04	Regular Air	587.84	99.23	8.99
293	820841	60345992	2012-10-01	High	27	244.57000	0.01	Regular Air	46.71	8.69	2.99
8388	445951	104516246	2012-02-23	Low	37	434.11000	0.02	Regular Air	24.85	11.70	5.63
15397	403305	12392564	2010-02-06	Critical	42	223.33000	0.00	Express Air	-111.89	4.98	4.32
14119	594094	12392564	2010-05-31	Low	24	103.11000	0.06	Regular Air	-95.41	4.18	6.92
27141	1010112	4221093	2010-02-04	Not Specified	25	495.80000	0.03	Regular Air	107.82	19.04	6.38
49760	1016325	72489079	2011-10-01	Medium	3	44.84000	0.09	Regular Air	37.74	14.20	5.30
49760	1003701	72489079	2011-10-01	Medium	38	710.33000	0.09	Express Air	62.53	18.97	9.03
59809	445951	72489079	2011-03-08	Not Specified	12	138.67000	0.08	Regular Air	-9.72	11.70	5.63
6982	762722	36349541	2011-11-16	Not Specified	5	544.41000	0.09	Delivery Truck	-338.27	100.98	57.38
3845	68351	19890992	2012-04-25	Critical	15	123.91000	0.09	Regular Air	39.04	8.34	0.96
13282	661762	60636010	2012-05-09	Low	22	763.85000	0.09	Regular Air	-126.60	34.98	7.53
19777	995197	56352213	2012-10-19	Not Specified	22	321.91000	0.06	Regular Air	-24.96	15.01	8.40
19777	240412	56352213	2012-10-19	Not Specified	2	132.96000	0.05	Regular Air	-61.88	59.78	10.29
5957	331372	20700273	2010-12-26	High	3	536.38000	0.03	Delivery Truck	-258.80	150.98	66.27
48615	507264	65938413	2012-12-03	Low	8	464.66000	0.04	Regular Air	219.02	54.74	14.83
26145	525720	65938413	2011-07-04	Low	49	510.15000	0.04	Regular Air	-362.11	9.98	12.52
24576	304170	88815489	2012-12-11	Not Specified	10	152.84000	0.05	Regular Air	38.02	14.58	7.40
28737	886452	79337791	2011-10-03	Critical	50	413.37000	0.04	Regular Air	-224.41	8.45	7.77
3649	539739	79337791	2009-07-05	Low	8	79.42000	0.01	Regular Air	-15.46	8.88	6.28
38598	579387	73805224	2009-08-15	Low	24	324.97000	0.07	Regular Air	113.98	13.40	4.95
47367	49841	65181272	2011-04-16	Medium	7	27.99000	0.06	Regular Air	-0.17	3.80	1.49
39744	677137	75322156	2009-07-06	Medium	41	5636.30750	0.04	Regular Air	1595.67	155.99	8.99
24960	661762	48760545	2011-01-27	High	48	1760.35000	0.01	Express Air	-17.08	34.98	7.53
58113	516201	76519514	2012-02-01	High	48	362.71000	0.07	Regular Air	-88.95	7.68	6.16
32869	998209	95816282	2009-03-27	Medium	49	2470.84000	0.05	Regular Air	25.04	51.65	18.45
1637	403494	18716501	2011-02-07	Not Specified	47	1348.57000	0.08	Regular Air	19.57	30.98	8.99
47108	445991	64043844	2009-10-15	Not Specified	7	131.55000	0.06	Regular Air	-43.74	17.98	8.51
47171	899480	76162149	2010-01-07	Medium	32	6982.87000	0.05	Delivery Truck	875.55	217.85	29.10
20805	126813	76162149	2011-01-10	High	35	418.34000	0.08	Regular Air	73.57	12.58	5.16
55847	487738	23988283	2009-07-20	Not Specified	21	133.15000	0.05	Regular Air	-51.43	6.28	5.36
38048	176425	38984610	2010-01-24	High	47	279.01000	0.05	Regular Air	-136.84	5.77	5.92
29761	845978	74757853	2012-07-03	Medium	19	123.67000	0.03	Regular Air	-34.17	6.24	5.22
9249	386136	97257760	2010-05-19	High	42	1546.80000	0.07	Regular Air	25.51	37.76	12.90
6112	779048	15571411	2009-08-23	Medium	10	1597.37000	0.02	Delivery Truck	-533.69	146.05	80.20
23619	845978	17005974	2012-12-21	Medium	45	285.91000	0.02	Regular Air	-104.99	6.24	5.22
9537	331372	77418915	2011-02-13	Not Specified	6	906.02000	0.10	Delivery Truck	-382.38	150.98	66.27
33505	207567	61746358	2010-09-25	Low	32	117.78000	0.09	Regular Air	20.82	4.00	1.30
8801	581893	46998039	2012-08-10	Low	32	2593.08000	0.00	Express Air	-673.31	79.52	48.20
28033	507788	34141840	2010-09-14	High	16	2826.90000	0.07	Delivery Truck	337.29	180.98	26.20
31781	918216	103235308	2009-01-16	Medium	46	249.02000	0.10	Regular Air	-282.61	5.81	8.49
26567	548833	103235308	2009-09-04	Critical	22	338.52000	0.21	Regular Air	-17.75	14.98	8.99
38656	507788	61395005	2012-08-10	Low	3	561.43000	0.07	Delivery Truck	-199.46	180.98	26.20
14115	115110	56266301	2009-08-14	Not Specified	24	158.78000	0.04	Regular Air	-38.38	6.28	5.41
56710	657927	56266301	2010-05-11	Not Specified	34	479.84000	0.02	Regular Air	5.71	13.43	5.50
46119	301122	11934383	2009-02-15	Critical	46	18824.42000	0.07	Delivery Truck	-575.35	417.40	75.23
46119	49841	11934383	2009-02-15	Critical	23	93.05000	0.03	Regular Air	15.27	3.80	1.49
44037	299849	11934383	2012-06-28	High	39	835.55000	0.07	Regular Air	326.43	22.23	5.08
10470	431822	51054401	2012-05-04	Critical	35	246.98000	0.10	Regular Air	-94.78	7.38	5.21
53605	760319	25540872	2010-08-03	Medium	1	74.31000	0.07	Regular Air	-73.10	41.47	34.20
19911	56287	17328667	2011-10-06	High	39	4859.37000	0.07	Regular Air	2472.32	150.98	13.99
19911	345256	17328667	2011-10-06	High	38	5349.21000	0.01	Delivery Truck	61.90	135.99	28.63
23297	149455	67539279	2012-07-02	Critical	34	5208.78000	0.05	Regular Air	1547.78	155.06	7.07
36803	332624	20566789	2012-08-04	Not Specified	2	19.02000	0.05	Express Air	10.73	2.08	5.33
21573	908791	40571381	2012-04-25	Critical	7	70.08000	0.00	Regular Air	8.02	9.48	3.72
51140	210383	81275177	2012-09-14	Low	28	132.01000	0.04	Regular Air	-93.12	4.37	5.15
53476	226162	5044115	2009-06-11	Not Specified	42	8127.32000	0.01	Express Air	1141.07	193.17	19.99
53894	1016325	14111599	2009-07-07	Critical	47	691.52000	0.03	Regular Air	107.02	14.20	5.30
12096	120431	50378986	2012-09-19	Medium	23	4689.66000	0.01	Regular Air	2176.19	194.30	11.54
36001	222984	50378986	2011-03-28	Low	47	564.39000	0.09	Regular Air	51.82	12.95	4.98
32449	594189	61795149	2012-12-09	Critical	12	4887.14000	0.08	Delivery Truck	-694.33	424.21	110.20
21703	1007032	9479478	2009-03-02	Not Specified	20	1846.76000	0.03	Regular Air	3.14	92.23	39.61
17410	886452	85401643	2010-09-01	Low	45	372.01000	0.07	Regular Air	-203.68	8.45	7.77
13476	279720	85401643	2010-10-16	Not Specified	31	972.35000	0.05	Regular Air	10.96	30.73	4.00
10470	166184	88328172	2012-05-04	Low	8	137.26000	0.03	Regular Air	-54.61	15.99	13.18
1444	205200	45914050	2009-12-05	Medium	32	21717.36000	0.06	Express Air	8249.86	699.99	24.49
54882	686278	83693488	2011-02-06	Critical	2	86.92000	0.03	Regular Air	-43.93	36.55	13.89
26464	661590	99518139	2011-12-11	High	26	1280.65000	0.06	Regular Air	75.36	50.98	22.24
4230	105932	99518139	2012-03-03	Critical	18	409.16000	0.05	Regular Air	21.96	22.72	8.99
34723	425256	22470862	2012-12-09	Medium	4	6095.14000	0.06	Delivery Truck	-3001.28	1500.97	29.70
37440	660527	63543862	2010-06-23	Not Specified	31	295.45000	0.03	Regular Air	-4.36	9.38	4.93
11014	445951	49819071	2010-09-07	High	13	158.79000	0.05	Regular Air	1.16	11.70	5.63
23619	56287	18436824	2012-12-21	Medium	7	1043.12000	0.06	Regular Air	-52.50	150.98	13.99
32902	821950	12193437	2012-03-03	High	34	145.48000	0.03	Express Air	32.43	4.26	1.20
59491	616694	21255162	2012-03-24	High	31	12470.31000	0.04	Regular Air	5528.50	387.99	19.99
36356	620553	63834266	2011-12-25	Medium	45	4768.59000	0.01	Delivery Truck	-593.80	100.98	45.00
58470	269538	38512011	2011-06-08	High	24	1811.55000	0.09	Regular Air	512.69	81.32	0.99
54342	23721	60559394	2009-06-08	Low	35	3439.39000	0.05	Express Air	1057.62	100.97	7.18
56420	344017	45311141	2011-07-24	Low	26	132.23000	0.07	Regular Air	22.25	5.08	2.03
42246	785102	79674261	2012-04-26	Not Specified	40	3060.37000	0.07	Regular Air	234.03	77.51	4.00
11362	64446	23051437	2012-09-10	Low	25	2407.69300	0.04	Regular Air	424.14	110.99	8.99
12771	744609	84795584	2009-01-17	Critical	46	78.08000	0.01	Regular Air	-43.10	1.68	1.57
31393	884115	2717381	2012-05-11	Critical	4	97.57000	0.04	Regular Air	-27.31	19.94	14.87
27780	687259	69563791	2012-10-20	Critical	39	1678.34000	0.05	Regular Air	670.11	43.98	1.99
18432	540818	25507147	2011-03-12	High	15	217.66000	0.10	Express Air	-24.91	14.42	6.75
38084	489031	47450738	2009-03-20	Not Specified	33	404.91000	0.06	Regular Air	65.63	12.64	4.98
5698	813730	38344188	2009-05-20	Medium	15	297.05000	0.09	Regular Air	-16.89	20.48	6.32
57153	1012577	59981908	2009-05-26	Critical	9	106.05000	0.02	Regular Air	-14.52	11.33	6.12
51974	487927	48076280	2011-01-26	High	10	1290.37000	0.05	Regular Air	231.16	123.38	24.49
24646	116812	48076280	2011-04-15	Not Specified	21	61.18000	0.00	Regular Air	6.85	2.88	0.70
29411	366386	59062935	2012-04-06	High	38	15174.95000	0.02	Delivery Truck	7251.92	400.97	48.26
29411	909475	59062935	2012-04-06	High	29	67.87000	0.07	Regular Air	-112.54	2.22	5.00
38564	630917	40615970	2009-11-02	Critical	31	904.93000	0.08	Regular Air	-53.40	30.97	4.00
7461	884090	38038963	2009-01-12	Low	12	4080.30000	0.05	Delivery Truck	593.79	350.99	39.00
13542	279374	96145776	2009-03-08	Low	11	3571.84000	0.01	Delivery Truck	403.81	300.98	64.73
12261	674050	91811409	2010-10-23	Low	12	2237.76000	0.10	Delivery Truck	151.86	200.98	23.76
12261	314204	91811409	2010-10-23	Low	15	2746.57000	0.03	Regular Air	617.40	178.47	19.99
58598	279374	90514203	2011-08-22	Medium	50	13608.83000	0.10	Delivery Truck	1342.93	300.98	64.73
11269	930353	97428330	2012-05-26	Low	39	2083.05250	0.09	Express Air	354.96	65.99	5.99
40134	318385	24088027	2011-10-09	Low	43	1461.10000	0.01	Regular Air	674.46	31.78	1.99
59776	366386	28130934	2009-03-09	Low	33	12215.43000	0.07	Delivery Truck	5255.45	400.97	48.26
28867	264955	28130934	2011-07-22	Medium	6	642.42000	0.03	Regular Air	80.01	104.85	19.99
7744	1006802	102252318	2009-11-17	Low	26	4286.55000	0.07	Regular Air	1416.70	172.99	19.99
