OrderID,OrderDate,Region,Category,Product,ShipMode,Quantity,Sales,Discount,Profit
8835,2009-10-13,Ontario,Furniture,Advantus Panel Wall Certificate Holder - 8.5x11,Regular Air,12,153.44000,0.05,-6.15
32803,2011-12-16,Ontario,Office Supplies,Ampad #10 Peel & Seel¨ Holiday Envelopes,Regular Air,22,96.07000,0.06,-4.36
17506,2010-02-28,Ontario,Office Supplies,3.6 Cubic Foot Counter Height Office Refrigerator,Delivery Truck,33,9473.31000,0.03,1939.11
2048,2010-11-14,Atlantic,Office Supplies,3.6 Cubic Foot Counter Height Office Refrigerator,Delivery Truck,12,3752.61000,0.01,637.93
1796,2012-11-20,Atlantic,Office Supplies,"ACCOHIDE¨ 3-Ring Binder, Blue, 1""",Regular Air,43,183.41000,0.07,-125.41
5799,2011-08-02,Atlantic,Office Supplies,3.6 Cubic Foot Counter Height Office Refrigerator,Delivery Truck,34,9626.86000,0.08,1882.20
26567,2009-09-04,Northwest Territories,Technology,300 Series Non-Flip,Regular Air,48,6109.81700,0.04,1374.95
26567,2009-09-04,Northwest Territories,Office Supplies,3M Organizer Strips,Regular Air,8,50.70000,0.08,-44.07
9126,2009-11-17,Northwest Territories,Office Supplies,"Acco Smartsocketª Table Surge Protector, 6 Color-Coded Adapter Outlets",Regular Air,47,2799.70000,0.04,884.08
31781,2009-01-16,Northwest Territories,Office Supplies,Assorted Color Push Pins,Regular Air,41,78.49000,0.03,5.53
26499,2010-02-21,Northwest Territories,Office Supplies,Avery 507,Regular Air,11,32.40000,0.05,8.78
52641,2010-10-08,Prarie,Technology,300 Series Non-Flip,Regular Air,6,834.21550,0.02,-449.42
27810,2010-01-28,Prarie,Office Supplies,Avery 51,Express Air,32,216.51000,0.02,109.29
38305,2011-04-30,Quebec,Technology,300 Series Non-Flip,Regular Air,21,2561.67050,0.08,88.77
32613,2011-12-16,Quebec,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Express Air,31,1359.74000,0.01,202.33
41316,2009-07-21,Ontario,Technology,3285,Regular Air,4,700.36600,0.00,-787.70
38656,2012-08-10,Ontario,Office Supplies,ACCOHIDE¨ Binder by Acco,Regular Air,41,162.51000,0.09,-148.40
41316,2009-07-21,Ontario,Office Supplies,Avery Premier Heavy-Duty Binder with Round Locking Rings,Regular Air,8,121.74000,0.01,21.00
70,2010-12-17,Quebec,Technology,3285,Regular Air,46,7804.53000,0.05,2057.17
41472,2010-01-23,Quebec,Office Supplies,"Acco PRESSTEX¨ Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Express Air,48,280.87000,0.01,-214.15
11074,2011-06-09,West,Technology,3285,Regular Air,44,7164.74350,0.07,1609.29
11074,2011-06-09,West,Office Supplies,Acme¨ Preferred Stainless Steel Scissors,Regular Air,21,114.53000,0.07,-39.23
47106,2011-10-25,Atlantic,Technology,3285,Regular Air,40,6618.45700,0.10,1489.96
51237,2012-03-10,Ontario,Technology,3285,Regular Air,26,4769.06950,0.03,1138.58
52164,2012-04-13,Ontario,Technology,6120,Regular Air,30,1824.84800,0.00,364.23
33541,2012-06-19,Ontario,Furniture,Advantus Panel Wall Certificate Holder - 8.5x11,Regular Air,43,512.78000,0.08,16.14
22626,2010-06-29,Ontario,Office Supplies,Array¨ Memo Cubes,Regular Air,17,90.93000,0.02,14.19
44196,2009-08-22,Quebec,Technology,3390,Regular Air,12,653.78600,0.09,-83.47
19175,2009-08-19,West,Technology,3390,Regular Air,19,1133.44950,0.01,169.16
36455,2009-02-19,West,Technology,"80 Minute CD-R Spindle, 100/Pack - Staples",Regular Air,48,1838.19000,0.03,561.43
50625,2009-04-23,West,Office Supplies,Avery 507,Regular Air,10,29.12000,0.08,7.13
44576,2009-12-25,West,Technology,3390,Regular Air,30,1653.60700,0.02,294.97
42695,2010-12-22,Northwest Territories,Technology,3390,Regular Air,12,710.32800,0.02,-10.30
27680,2010-01-26,Northwest Territories,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,Regular Air,32,324.40000,0.10,-46.98
49824,2011-03-22,Quebec,Technology,3390,Express Air,33,1900.22600,0.01,440.20
57376,2011-06-19,Atlantic,Technology,3390,Regular Air,6,326.89300,0.07,-223.21
8768,2011-08-18,West,Technology,3390,Regular Air,44,2422.44050,0.03,568.18
14176,2009-03-12,West,Technology,Accessory41,Regular Air,39,1233.47750,0.01,453.80
7654,2010-02-10,West,Office Supplies,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Regular Air,3,19.47000,0.06,-14.29
54339,2012-05-02,Ontario,Technology,3390,Regular Air,41,2209.51550,0.06,458.62
54339,2012-05-02,Ontario,Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Express Air,48,3005.74000,0.02,1053.21
41667,2012-06-20,Atlantic,Technology,3390,Regular Air,18,1062.21950,0.03,132.37
31973,2011-05-12,Atlantic,Office Supplies,"Array¨ Parchment Paper, Assorted Colors",Regular Air,16,124.89000,0.07,-111.17
14115,2009-08-14,Ontario,Technology,3395,Regular Air,46,3296.06200,0.06,591.91
59685,2012-12-10,Ontario,Office Supplies,Belkin 8 Outlet Surge Protector,Regular Air,12,505.20000,0.05,78.98
56710,2010-05-11,Ontario,Technology,Belkin ErgoBoardª Keyboard,Regular Air,6,182.64000,0.08,-99.24
6311,2010-02-10,Ontario,Technology,3395,Regular Air,18,1297.44850,0.04,4.21
38372,2010-05-15,Quebec,Furniture,36X48 HARDFLOOR CHAIRMAT,Regular Air,46,1053.84000,0.00,-632.16
26240,2009-12-19,Atlantic,Furniture,3M Hangers With Command Adhesive,Regular Air,39,145.68000,0.04,12.00
26240,2009-12-19,Atlantic,Technology,"80 Minute CD-R Spindle, 100/Pack - Staples",Regular Air,38,1483.44000,0.04,439.77
35558,2009-09-15,Atlantic,Furniture,9-3/4 Diameter Round Wall Clock,Regular Air,2,34.88000,0.09,-22.12
44037,2012-06-28,Atlantic,Technology,Accessory2,Regular Air,38,1799.61150,0.07,557.60
46119,2009-02-15,Atlantic,Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Regular Air,20,154.13000,0.07,57.31
41569,2010-07-21,West,Furniture,3M Hangers With Command Adhesive,Regular Air,16,60.76000,0.03,5.25
7906,2009-10-17,Nunavut,Office Supplies,3M Office Air Cleaner,Regular Air,37,1003.06000,0.03,271.78
53605,2010-08-03,Atlantic,Office Supplies,3M Office Air Cleaner,Regular Air,19,506.49000,0.06,105.69
24227,2010-08-16,Atlantic,Technology,6340,Regular Air,24,1840.85350,0.01,424.64
8295,2009-04-01,Atlantic,Technology,Accessory35,Regular Air,30,835.15050,0.09,158.18
47078,2010-04-19,Atlantic,Office Supplies,"Adams Telephone Message Books, 5 1/4Ó x 11Ó",Regular Air,43,279.83000,0.01,77.04
47078,2010-04-19,Atlantic,Office Supplies,Avery 493,Regular Air,18,84.74000,0.06,34.10
43745,2010-11-01,Atlantic,Office Supplies,3M Office Air Cleaner,Regular Air,5,128.59000,0.07,-15.17
43745,2010-11-01,Atlantic,Office Supplies,"Acco Clips to Goª Binder Clips, 24 Clips in Two Sizes",Regular Air,1,4.97000,0.04,-4.91
19911,2011-10-06,Prarie,Office Supplies,3M Office Air Cleaner,Regular Air,43,1054.70000,0.07,213.26
5989,2011-10-14,Yukon,Office Supplies,3M Office Air Cleaner,Regular Air,6,155.48000,0.10,-6.64
23297,2012-07-02,Yukon,Office Supplies,3M Office Air Cleaner,Regular Air,20,498.68000,0.06,79.52
23555,2012-12-11,Yukon,Office Supplies,Avery 52,Regular Air,29,104.70000,0.09,42.16
31461,2011-06-27,Yukon,Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Regular Air,26,1463.42000,0.08,350.82
263,2009-05-16,Yukon,Office Supplies,3M Organizer Strips,Regular Air,25,136.77000,0.09,-136.25
41412,2009-09-17,West,Office Supplies,3M Organizer Strips,Regular Air,47,263.81000,0.03,-237.54
36355,2009-12-02,Quebec,Office Supplies,3M Organizer Strips,Express Air,9,61.43000,0.09,-42.98
46562,2011-02-12,Quebec,Furniture,Bevis Rectangular Conference Tables,Delivery Truck,35,5407.90000,0.01,-352.79
16480,2009-12-06,Ontario,Office Supplies,3M Organizer Strips,Express Air,14,87.23000,0.09,-69.53
34086,2012-04-29,Ontario,Technology,6190,Regular Air,41,2251.91350,0.04,655.91
6848,2010-09-13,Prarie,Office Supplies,3M Organizer Strips,Regular Air,22,116.84000,0.10,-125.44
44897,2010-03-09,Prarie,Office Supplies,"Array¨ Parchment Paper, Assorted Colors",Regular Air,11,85.62000,0.07,-81.22
9792,2011-07-23,West,Office Supplies,3M Organizer Strips,Regular Air,14,84.09000,0.02,-73.14
57959,2011-12-30,West,Office Supplies,"Advantus Push Pins, Aluminum Head",Regular Air,40,239.86000,0.04,-32.06
49634,2012-03-23,West,Office Supplies,Avery Durable Binders,Regular Air,45,132.31000,0.02,10.91
33604,2011-08-18,West,Office Supplies,3M Organizer Strips,Regular Air,10,59.62000,0.04,-56.30
40806,2011-09-06,West,Office Supplies,3M Organizer Strips,Regular Air,8,53.14000,0.00,-41.26
34753,2010-01-18,West,Technology,Accessory25,Regular Air,7,117.06200,0.09,-63.70
8545,2009-06-17,West,Office Supplies,ACCOHIDE¨ Binder by Acco,Regular Air,25,113.75000,0.00,-77.34
34434,2011-05-09,West,Office Supplies,Avery White Multi-Purpose Labels,Regular Air,23,116.56000,0.04,50.66
8454,2012-08-15,Ontario,Office Supplies,3M Organizer Strips,Regular Air,38,218.77000,0.03,-188.13
42081,2011-01-10,Ontario,Technology,6120,Regular Air,26,1493.85800,0.02,183.24
8960,2010-06-05,Ontario,Technology,Accessory8,Regular Air,15,1150.53450,0.01,361.65
14471,2011-05-26,West,Furniture,3M Polarizing Light Filter Sleeves,Regular Air,44,823.63000,0.03,375.02
5121,2012-05-10,West,Technology,Accessory2,Regular Air,45,1991.70300,0.07,559.11
14240,2012-02-17,West,Office Supplies,Acco Suede Grain Vinyl Round Ring Binder,Regular Air,24,68.88000,0.00,1.31
22657,2011-10-29,West,Office Supplies,Advantus Map Pennant Flags and Round Head Tacks,Regular Air,8,32.92000,0.05,-7.73
6144,2009-06-21,West,Office Supplies,Avery 492,Regular Air,24,67.35000,0.07,22.63
36803,2012-08-04,West,Office Supplies,Avery 514,Regular Air,42,121.65000,0.05,30.76
20706,2009-07-12,Yukon,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Express Air,41,5583.27000,0.04,1539.59
46113,2009-12-02,Prarie,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Express Air,18,2567.13000,0.02,945.54
42403,2009-06-20,Prarie,Office Supplies,Avery 481,Regular Air,38,117.84000,0.04,30.76
52964,2010-03-31,Northwest Territories,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Regular Air,44,5735.79000,0.08,828.27
51938,2011-05-17,Northwest Territories,Technology,8290,Regular Air,5,503.32750,0.06,-488.31
51169,2010-12-24,Northwest Territories,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Regular Air,2,291.66000,0.08,-192.92
23557,2011-05-31,Prarie,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Regular Air,7,1011.16000,0.02,547.96
33060,2010-02-19,Prarie,Office Supplies,Accohide Poly Flexible Ring Binders,Regular Air,3,15.88000,0.05,-11.04
46624,2010-04-26,Prarie,Office Supplies,Avery 506,Regular Air,28,110.20000,0.07,42.84
30214,2009-10-04,Prarie,Office Supplies,"Avery¨ 3 1/2"" Diskette Storage Pages, 10/Pack",Express Air,38,375.61000,0.10,-21.26
24707,2012-03-10,Ontario,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Regular Air,14,1961.39000,0.00,761.04
21573,2012-04-25,Ontario,Office Supplies,Avery 511,Regular Air,31,96.23000,0.05,24.05
24707,2012-03-10,Ontario,Office Supplies,Binder Clips by OIC,Regular Air,3,4.94000,0.10,-1.76
1991,2012-09-06,Ontario,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Regular Air,27,3491.06000,0.09,921.70
17959,2012-09-09,Quebec,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Regular Air,21,2784.57000,0.05,847.06
12931,2012-04-24,Quebec,Office Supplies,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Regular Air,11,653.92000,0.02,52.89
51140,2012-09-14,Ontario,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Regular Air,3,394.34000,0.10,352.38
38370,2011-04-03,Ontario,Office Supplies,"Adams ""While You Were Out"" Message Pads",Regular Air,50,169.13000,0.00,43.05
17670,2009-08-25,Ontario,Office Supplies,Avery 494,Regular Air,14,36.52000,0.07,10.05
837,2009-06-14,Ontario,Office Supplies,Avery Hi-Liter¨ Smear-Safe Highlighters,Regular Air,11,65.70000,0.01,13.41
15718,2009-01-27,Ontario,Office Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Regular Air,41,1863.02000,0.03,360.63
52608,2009-01-21,Prarie,Office Supplies,4009¨ Highlighters by Sanford,Regular Air,36,147.71000,0.05,40.04
53476,2009-06-11,Ontario,Office Supplies,4009¨ Highlighters by Sanford,Regular Air,24,93.85000,0.08,19.42
22468,2010-06-10,Ontario,Office Supplies,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Regular Air,11,65.10000,0.03,13.31
47682,2012-11-16,Ontario,Office Supplies,Ames Color-File¨ Green Diamond Border X-ray Mailers,Regular Air,38,3191.24000,0.00,1620.23
28933,2009-07-09,Yukon,Office Supplies,4009¨ Highlighters by Sanford,Regular Air,38,156.20000,0.03,43.00
12965,2010-06-25,Yukon,Office Supplies,Binder Posts,Regular Air,7,44.74000,0.04,-20.10
4675,2010-11-24,Prarie,Office Supplies,4009¨ Highlighters by Sanford,Regular Air,4,17.89000,0.00,-1.15
18370,2011-01-13,Prarie,Technology,Accessory27,Regular Air,41,1271.04750,0.00,-158.24
8135,2011-06-26,Prarie,Technology,Accessory6,Regular Air,16,772.41200,0.03,-184.69
58372,2011-04-02,Atlantic,Office Supplies,4009¨ Highlighters by Sanford,Regular Air,48,184.10000,0.04,43.20
6179,2009-06-02,Atlantic,Technology,5125,Regular Air,15,2690.75150,0.00,234.61
15271,2010-07-25,Atlantic,Technology,Accessory13,Regular Air,7,222.25800,0.03,-77.90
25860,2010-01-02,Atlantic,Office Supplies,Ames Color-File¨ Green Diamond Border X-ray Mailers,Express Air,9,740.20000,0.05,239.94
53894,2009-07-07,Atlantic,Technology,5125,Express Air,29,5159.37250,0.02,1252.48
12066,2011-02-06,Yukon,Technology,5125,Regular Air,27,4442.04900,0.10,720.95
2756,2009-04-17,Yukon,Office Supplies,Avery 48,Regular Air,42,248.54000,0.07,111.75
54053,2012-02-14,Quebec,Technology,5125,Regular Air,34,5634.35250,0.03,1185.41
11779,2010-06-29,Quebec,Office Supplies,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Ó x 11Ó",Regular Air,45,311.10000,0.04,86.60
42599,2009-04-06,Quebec,Furniture,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Delivery Truck,31,9459.94000,0.04,2023.75
3397,2009-06-22,Quebec,Office Supplies,Avery Durable Binders,Regular Air,11,30.61000,0.09,-3.38
17543,2012-05-25,Atlantic,Technology,5125,Regular Air,26,4300.62600,0.06,685.21
16961,2009-01-06,Atlantic,Technology,BASF Silver 74 Minute CD-R,Regular Air,27,46.86000,0.06,-37.08
12096,2012-09-19,Northwest Territories,Technology,5125,Regular Air,46,8009.59250,0.02,2332.40
36001,2011-03-28,Northwest Territories,Office Supplies,"Avery Flip-Chart Easel Binder, Black",Regular Air,45,1038.82000,0.05,-78.36
32449,2012-12-09,West,Technology,5125,Express Air,44,7195.25850,0.09,1698.16
19140,2009-09-30,West,Office Supplies,Acco¨ Hot Clipsª Clips to Go,Regular Air,50,155.54000,0.09,15.66
32449,2012-12-09,West,Office Supplies,"Array¨ Parchment Paper, Assorted Colors",Regular Air,39,277.58000,0.08,-276.88
21703,2009-03-02,Atlantic,Technology,5165,Express Air,15,2211.73400,0.02,80.76
21703,2009-03-02,Atlantic,Office Supplies,Boston 1799 Powerhouseª Electric Pencil Sharpener,Regular Air,3,12.01000,0.00,-1.08
2144,2009-03-28,Prarie,Technology,5165,Regular Air,40,5945.36750,0.08,1585.48
69,2009-06-03,Prarie,Furniture,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Regular Air,42,1186.06000,0.09,511.69
50304,2010-01-31,Prarie,Furniture,Anderson Hickey Conga Table Tops & Accessories,Delivery Truck,3,72.46000,0.05,-60.74
44805,2012-09-14,Prarie,Office Supplies,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Regular Air,40,1710.65000,0.01,782.01
38659,2010-03-30,Prarie,Furniture,Bevis 36 x 72 Conference Tables,Delivery Truck,32,4025.66000,0.05,-395.12
50304,2010-01-31,Prarie,Office Supplies,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Regular Air,22,887.98000,0.04,239.94
53254,2009-08-18,Ontario,Technology,5165,Regular Air,34,5442.14200,0.00,1640.30
1411,2009-12-20,Yukon,Technology,5165,Regular Air,47,6717.93250,0.09,1717.89
18855,2009-09-15,Yukon,Office Supplies,"Angle-D Binders with Locking Rings, Label Holders",Regular Air,31,229.43000,0.03,-127.05
3778,2010-05-25,Quebec,Technology,5165,Regular Air,34,5133.92350,0.02,1313.95
39909,2011-02-24,Ontario,Technology,5165,Regular Air,50,7778.75800,0.00,2547.30
10470,2012-05-04,Ontario,Technology,5165,Regular Air,20,2913.14550,0.09,333.72
10470,2012-05-04,Ontario,Office Supplies,Acco Smartsocket¨ Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Express Air,40,1757.43000,0.02,490.77
14755,2010-01-05,Ontario,Technology,5170,Express Air,44,2322.81200,0.10,454.38
28321,2010-08-01,Ontario,Office Supplies,Avery 511,Regular Air,28,90.50000,0.03,24.71
14755,2010-01-05,Ontario,Office Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Regular Air,31,111.48000,0.09,29.57
33154,2010-08-03,Quebec,Technology,5170,Regular Air,7,368.02450,0.09,-218.81
34400,2012-12-24,Prarie,Technology,5170,Regular Air,17,988.64350,0.04,89.89
34400,2012-12-24,Prarie,Office Supplies,Barrel Sharpener,Regular Air,25,92.53000,0.01,-71.52
12869,2009-01-25,Prarie,Technology,5170i,Regular Air,15,1532.48200,0.10,-43.00
17251,2009-10-27,West,Technology,5170i,Regular Air,26,2951.43800,0.00,667.28
16132,2012-10-27,West,Office Supplies,Acco D-Ring Binder w/DublLock¨,Regular Air,26,519.96000,0.07,169.44
48704,2012-01-09,Prarie,Technology,5170i,Regular Air,11,1247.85950,0.01,-55.80
2725,2009-05-20,Yukon,Technology,5180,Express Air,39,2178.43100,0.01,396.97
1575,2011-09-12,Yukon,Technology,8860,Regular Air,10,525.67400,0.08,-147.02
40707,2009-06-11,Ontario,Technology,5180,Regular Air,26,1495.18400,0.00,211.09
51747,2012-07-05,Ontario,Office Supplies,Avery 52,Regular Air,3,12.11000,0.02,-0.98
35430,2010-03-25,Ontario,Technology,5180,Regular Air,31,1655.36650,0.08,173.93
35271,2010-07-26,Atlantic,Technology,5180,Regular Air,19,1083.40150,0.02,64.53
17410,2010-09-01,Atlantic,Technology,5180,Express Air,5,284.67350,0.04,-247.24
17988,2010-09-22,Prarie,Technology,5180,Regular Air,46,2660.61050,0.03,618.07
59553,2010-11-12,West,Technology,5180,Regular Air,42,2170.30500,0.10,264.32
21956,2011-02-01,Prarie,Technology,5180,Regular Air,2,125.27300,0.02,-301.91
54882,2011-02-06,Prarie,Office Supplies,Avery White Multi-Purpose Labels,Regular Air,17,86.29000,0.02,34.98
23522,2011-04-11,Quebec,Technology,5180,Express Air,20,1077.80850,0.06,17.25
4230,2012-03-03,Yukon,Technology,5180,Express Air,46,2508.31600,0.07,456.81
11714,2009-08-04,Yukon,Office Supplies,Acme Galleria¨ Hot Forged Steel Scissors with Colored Handles,Regular Air,9,141.83000,0.06,-35.69
26464,2011-12-11,Yukon,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,Regular Air,25,268.58000,0.03,-26.33
11748,2009-06-03,Yukon,Furniture,Bevis Rectangular Conference Tables,Delivery Truck,23,3503.12000,0.01,-168.14
5254,2012-07-25,Prarie,Technology,5180,Regular Air,31,1735.35150,0.08,258.62
26693,2010-08-21,Prarie,Technology,Accessory2,Express Air,44,2094.97800,0.06,697.29
34723,2012-12-09,Prarie,Technology,5180,Regular Air,29,1487.89950,0.09,79.32
44613,2010-08-30,Prarie,Technology,Bell Sonecor JB700 Caller ID,Regular Air,17,120.75100,0.03,-71.39
39815,2009-04-09,Ontario,Technology,5185,Regular Air,43,4075.37600,0.05,841.73
16096,2011-01-19,Ontario,Office Supplies,Avery 474,Express Air,9,42.21000,0.00,18.21
44231,2009-11-03,West,Technology,5185,Regular Air,24,2343.07600,0.06,311.64
44231,2009-11-03,West,Technology,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Regular Air,43,784.72000,0.01,-87.96
24003,2009-10-31,Atlantic,Technology,Accessory41,Express Air,4,129.78650,0.05,-116.51
54053,2012-02-14,Atlantic,Technology,Accessory6,Express Air,18,821.78850,0.06,-230.34
3397,2009-06-22,Atlantic,Technology,Belkin 105-Key Black Keyboard,Regular Air,43,815.89000,0.10,-20.25
47106,2011-10-25,Quebec,Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Regular Air,37,2192.63000,0.05,660.06
44196,2009-08-22,Prarie,Office Supplies,Array¨ Memo Cubes,Regular Air,10,56.91000,0.01,7.50
37473,2009-10-01,Quebec,Office Supplies,Array¨ Memo Cubes,Regular Air,8,43.72000,0.06,2.12
11011,2012-05-13,Ontario,Technology,Timeport L7089,Delivery Truck,33,8305.19000,0.04,1383.32
38656,2012-08-10,West,Office Supplies,Avery 478,Regular Air,13,64.46000,0.01,25.16
24003,2009-10-31,Yukon,Office Supplies,Bagged Rubber Bands,Regular Air,9,11.89000,0.06,-6.12
43745,2010-11-01,Quebec,Office Supplies,Belkin 5 Outlet SurgeMasterª Power Centers,Regular Air,43,2433.53000,0.02,946.70
49634,2012-03-23,Atlantic,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,Regular Air,39,403.73000,0.06,-44.13
8710,2009-01-04,Ontario,Office Supplies,Cardinal Poly Pocket Divider Pockets for Ring Binders,Regular Air,17,63.34000,0.03,-76.02
12452,2010-12-07,Ontario,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,Regular Air,1,356.95000,0.08,-228.24
36647,2009-06-30,West,Office Supplies,Filing/Storage Totes and Swivel Casters,Regular Air,18,174.62000,0.10,-119.77
58470,2011-06-08,West,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,Regular Air,45,854.14000,0.01,94.00
58470,2011-06-08,West,Office Supplies,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Regular Air,36,236.19000,0.06,-76.92
58470,2011-06-08,West,Office Supplies,Fellowes Bankers Boxª Stor/Drawer¨ Steel Plusª,Regular Air,5,159.50000,0.09,-57.98
50657,2011-12-18,Atlantic,Office Supplies,GBC Plastic Binding Combs,Regular Air,40,315.45000,0.01,-305.88
56420,2011-07-24,West,Office Supplies,Fellowes Superior 10 Outlet Split Surge Protector,Regular Air,16,597.44000,0.09,108.30
11362,2012-09-10,Atlantic,Technology,Canon PC1060 Personal Laser Copier,Regular Air,9,6420.87000,0.02,-690.21
35300,2010-03-02,Atlantic,Furniture,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Regular Air,35,1445.60000,0.08,126.03
35782,2011-08-05,Prarie,Office Supplies,GBC DocuBind P100 Manual Binding Machine,Regular Air,42,6427.18000,0.09,2097.10
16545,2010-05-09,Northwest Territories,Office Supplies,Colorific¨ Watercolor Pencils,Regular Air,10,50.97000,0.09,4.45
21729,2012-12-06,Ontario,Furniture,Eldon Cleatmat Plusª Chair Mats for High Pile Carpets,Regular Air,14,1082.66000,0.08,-256.93
36896,2009-11-03,Ontario,Furniture,"Executive Impressions 13"" Chairman Wall Clock",Express Air,41,1008.95000,0.04,69.31
47303,2011-12-05,Ontario,Office Supplies,GBC Linen Binding Covers,Regular Air,47,1413.82000,0.10,226.53
19559,2010-04-15,West,Technology,CF 688,Express Air,18,2445.21200,0.02,275.77
18432,2011-03-12,Atlantic,Furniture,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Regular Air,42,451.32000,0.04,1.16
30532,2011-11-26,Ontario,Office Supplies,"GBC Twin Loopª Wire Binding Elements, 9/16"" Spine, Black",Regular Air,28,431.37000,0.03,-28.67
18466,2012-05-21,Yukon,Technology,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Express Air,24,2694.01000,0.08,994.31
53445,2012-10-24,Ontario,Office Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Regular Air,8,105.95000,0.01,-44.33
27811,2011-03-04,Ontario,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Regular Air,4,73.90000,0.06,-39.64
23104,2011-04-09,Prarie,Furniture,G.E. Halogen Desk Lamp Bulbs,Express Air,3,30.92000,0.02,28.64
26976,2011-05-20,Yukon,Furniture,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Regular Air,28,1417.21000,0.07,63.88
46468,2011-01-11,Ontario,Office Supplies,GBC DocuBind P100 Manual Binding Machine,Regular Air,46,7535.96000,0.08,2745.87
44261,2012-03-23,West,Office Supplies,GBC DocuBind 200 Manual Binding Machine,Express Air,31,13064.06000,0.01,5979.56
7461,2009-01-12,West,Office Supplies,"Brites Rubber Bands, 1 1/2 oz. Box",Regular Air,44,90.35000,0.02,-16.72
34498,2009-02-15,Prarie,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,Regular Air,3,62.89000,0.09,-23.20
54819,2009-10-10,Prarie,Furniture,"DAX Value U-Channel Document Frames, Easel Back",Regular Air,10,53.32000,0.07,-20.68
38887,2009-10-24,West,Office Supplies,DIXON Ticonderoga¨ Erasable Checking Pencils,Regular Air,50,264.05000,0.07,25.05
44706,2010-03-30,Ontario,Furniture,Bush Advantage Collection¨ Racetrack Conference Table,Delivery Truck,18,7556.61000,0.08,-352.24
53024,2012-05-12,Ontario,Furniture,"Career Cubicle Clock, 8 1/4"", Black",Regular Air,9,187.13000,0.09,12.40
12261,2010-10-23,Ontario,Office Supplies,Fluorescent Highlighters by Dixon,Express Air,4,20.59000,0.02,1.19
11269,2012-05-26,Atlantic,Office Supplies,Fellowes Super Stor/Drawer¨,Regular Air,1,47.01000,0.09,-19.32
52197,2012-08-04,Prarie,Office Supplies,Fellowes Bankers Boxª Staxonsteel¨ Drawer File/Stacking System,Regular Air,6,377.03000,0.06,-78.82
32037,2009-02-16,Ontario,Technology,Canon Imageclass D680 Copier / Fax,Regular Air,15,9862.51000,0.07,325.29
802,2011-01-04,Ontario,Office Supplies,Fellowes Binding Cases,Regular Air,33,378.60000,0.08,12.72
15651,2012-10-04,Atlantic,Office Supplies,"Carina 42""Hx23 3/4""W Media Storage Unit",Regular Air,14,1144.35000,0.05,-448.60
27879,2010-02-26,Atlantic,Furniture,"Eldon Expressionsª Desk Accessory, Wood Pencil Holder, Oak",Express Air,30,301.60000,0.01,-24.93
15651,2012-10-04,Atlantic,Office Supplies,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Express Air,40,2182.91000,0.10,549.45
